"","clean_name","incent_prop","Alea_cat","cur_munilevel_rate","av","eav","final_tax_to_dist","final_tax_to_tif","current_taxable_eav","pins_in_muni","all_exemptions","abatements","new_av","new_TEAV_noIncents","new_TEAV_noExemps","forgone_EAV_incent","forgone_TIF_EAV","munilevy","muni_exemptions","muni_abatements","muni_forgoneTIF","muni_forgone_EAV_incent","muni_current_TEAV","muni_TEAV_noExe","muni_TEAV_noInc","muni_TEAV_max","muni_TEAV_neither","muni_rate_noExe","muni_rate_noInc","muni_rate_neither","muni_rate_noTIFs","muni_rate_lowest","change_noExe","change_noInc","change_neither","change_max"
"174","East Hazelcrest","Non-Incentive","Non-Incentive",21.274,4601052,13815586,2017535.91,0,9483575.77324433,12,4332010,0,4601052,9483575.77324433,13815585.7732443,0,0,4368216.03,4332010,0,12290.1786217919,1559063.92779919,20533120.3816866,24865130.3816866,22092184.3094858,26436484.4881075,26424194.3094858,17.5676377438875,19.7726760233682,16.531122874887,21.2612739822243,16.523437645293,3.70636225611252,1.50132397663181,4.74287712511295,4.75056235470703
"175","Elgin","Incentive","Commercial",11.48003128091,86335,259238,29750.15,0,259237.974904148,1,0,0,215837.5,648094.937260369,259237.974904148,388856.962356222,0,51284180.59,68588480,0,85393.5103495896,7755585.09164307,446059923.852261,514648403.852261,453815508.943904,522489382.454254,522403988.943904,9.96489646254144,11.3006672489765,9.81695807753621,11.4949498726483,9.81535363438512,1.51513481836855,0.179364031933453,1.66307320337378,1.66467764652487
"176","Elgin","Incentive","Industrial",11.48003128091,1623530,4874975,573998.59,0,4911152.08619123,2,0,0,4058825,12277880.2154781,4911152.08619123,7366728.12928685,0,51284180.59,68588480,0,85393.5103495896,7755585.09164307,446059923.852261,514648403.852261,453815508.943904,522489382.454254,522403988.943904,9.96489646254144,11.3006672489765,9.81695807753621,11.4949498726483,9.81535363438512,1.51513481836855,0.179364031933453,1.66307320337378,1.66467764652487
"177","Elgin","Non-Incentive","Commercial",11.48003128091,27797279,83466895,9531160.27,68744.82,82929946.3844268,13,0,0,27797279,82929946.3844268,82929946.3844268,0,5988.2084218982,51284180.59,68588480,0,85393.5103495896,7755585.09164307,446059923.852261,514648403.852261,453815508.943904,522489382.454254,522403988.943904,9.96489646254144,11.3006672489765,9.81695807753621,11.4949498726483,9.81535363438512,1.51513481836855,0.179364031933453,1.66307320337378,1.66467764652487
"178","Elgin","Non-Incentive","Industrial",11.48003128091,19777759,59386677,6331958.97,616714.49,54609899.8083592,4,0,0,19777759,54609899.8083592,54609899.8083592,0,53720.6280113128,51284180.59,68588480,0,85393.5103495896,7755585.09164307,446059923.852261,514648403.852261,453815508.943904,522489382.454254,522403988.943904,9.96489646254144,11.3006672489765,9.81695807753621,11.4949498726483,9.81535363438512,1.51513481836855,0.179364031933453,1.66307320337378,1.66467764652487
"179","Elgin","Non-Incentive","Land",11.48003128091,4038074,12125130,1126528.15,286311.21,9789743.22416675,2,0,0,4038074,9789743.22416675,9789743.22416675,0,24939.9329143034,51284180.59,68588480,0,85393.5103495896,7755585.09164307,446059923.852261,514648403.852261,453815508.943904,522489382.454254,522403988.943904,9.96489646254144,11.3006672489765,9.81695807753621,11.4949498726483,9.81535363438512,1.51513481836855,0.179364031933453,1.66307320337378,1.66467764652487
"180","Elgin","Non-Incentive","Non-Incentive",11.48003128091,120621209,362174600,33690784.46,8549.65,293559944.374213,27,68588480,0,120621209,293559944.374213,362148424.374213,0,744.741002075239,51284180.59,68588480,0,85393.5103495896,7755585.09164307,446059923.852261,514648403.852261,453815508.943904,522489382.454254,522403988.943904,9.96489646254144,11.3006672489765,9.81695807753621,11.4949498726483,9.81535363438512,1.51513481836855,0.179364031933453,1.66307320337378,1.66467764652487
"181","Elk Grove Village","Incentive","Industrial",9.66452456495912,72689605,218265074,15664539.23,4495007.5,169632462.419378,5,0,0,181724012.5,424081156.048446,169632462.419378,254448693.629067,465103.841351664,195805552.93,143394167,0,3494637.93516085,254448693.629067,2070334210.79831,2213728377.79831,2324782904.42738,2471671709.36254,2468177071.42738,8.84505772676324,8.42253066112551,7.93320524676794,9.44174120490138,7.9219886762591,0.819466838195872,1.24199390383361,1.73131931819117,1.74253588870002
"182","Elk Grove Village","Non-Incentive","Commercial",9.66452456495912,175531280,527067780,35236981.66,14513587.85,372854403.416447,15,0,0,175531280,372854403.416447,372854403.416447,0,1501738.4199759,195805552.93,143394167,0,3494637.93516085,254448693.629067,2070334210.79831,2213728377.79831,2324782904.42738,2471671709.36254,2468177071.42738,8.84505772676324,8.42253066112551,7.93320524676794,9.44174120490138,7.9219886762591,0.819466838195872,1.24199390383361,1.73131931819117,1.74253588870002
"183","Elk Grove Village","Non-Incentive","Industrial",9.66452456495912,326222738,979549046,76109268.52,14356554.8,823490074.242602,6,0,0,326222738,823490074.242602,823490074.242602,0,1485490.02110801,195805552.93,143394167,0,3494637.93516085,254448693.629067,2070334210.79831,2213728377.79831,2324782904.42738,2471671709.36254,2468177071.42738,8.84505772676324,8.42253066112551,7.93320524676794,9.44174120490138,7.9219886762591,0.819466838195872,1.24199390383361,1.73131931819117,1.74253588870002
"184","Elk Grove Village","Non-Incentive","Land",9.66452456495912,3292694,9886970,522079.93,399048.54,5512228.3729717,2,0,0,3292694,5512228.3729717,5512228.3729717,0,41290.0331845437,195805552.93,143394167,0,3494637.93516085,254448693.629067,2070334210.79831,2213728377.79831,2324782904.42738,2471671709.36254,2468177071.42738,8.84505772676324,8.42253066112551,7.93320524676794,9.44174120490138,7.9219886762591,0.819466838195872,1.24199390383361,1.73131931819117,1.74253588870002
"185","Elk Grove Village","Non-Incentive","Non-Incentive",9.66452456495912,279030005,837843501,68272683.59,9815.48,698845042.34691,26,143394167,0,279030005,698845042.34691,842239209.34691,0,1015.61954072611,195805552.93,143394167,0,3494637.93516085,254448693.629067,2070334210.79831,2213728377.79831,2324782904.42738,2471671709.36254,2468177071.42738,8.84505772676324,8.42253066112551,7.93320524676794,9.44174120490138,7.9219886762591,0.819466838195872,1.24199390383361,1.73131931819117,1.74253588870002
"186","Elmwood Park","Non-Incentive","Commercial",12.5094636661978,22859043,68638859,8155778.19,430255.92,65199282.0369334,13,0,0,22859043,65199282.0369334,65199282.0369334,0,34394.4338047526,60171959.6,90867050,0,45185.5751040206,0,481029335.678311,571896385.678311,481029335.678311,571941571.253415,571896385.678311,10.5214792586303,12.509,10.5214792586303,12.5078250752555,10.5206480214636,1.98798440756752,0.000463666197838108,1.98798440756752,1.98881564473429
"187","Elmwood Park","Non-Incentive","Industrial",12.5094636661978,1104422,3316245,362205.8,52623.29,2895561.59565113,2,0,0,1104422,2895561.59565113,2895561.59565113,0,4206.67835202198,60171959.6,90867050,0,45185.5751040206,0,481029335.678311,571896385.678311,481029335.678311,571941571.253415,571896385.678311,10.5214792586303,12.509,10.5214792586303,12.5078250752555,10.5206480214636,1.98798440756752,0.000463666197838108,1.98798440756752,1.98881564473429
"188","Elmwood Park","Non-Incentive","Land",12.5094636661978,213758,641854,72912.33,7377.18,582878.967143657,2,0,0,213758,582878.967143657,582878.967143657,0,589.72792094469,60171959.6,90867050,0,45185.5751040206,0,481029335.678311,571896385.678311,481029335.678311,571941571.253415,571896385.678311,10.5214792586303,12.509,10.5214792586303,12.5078250752555,10.5206480214636,1.98798440756752,0.000463666197838108,1.98798440756752,1.98881564473429
"189","Elmwood Park","Non-Incentive","Non-Incentive",12.5094636661978,167776733,503783199,51581063.28,74990.92,412351613.078583,27,90867050,0,167776733,412351613.078583,503218663.078583,0,5994.73502630132,60171959.6,90867050,0,45185.5751040206,0,481029335.678311,571896385.678311,481029335.678311,571941571.253415,571896385.678311,10.5214792586303,12.509,10.5214792586303,12.5078250752555,10.5206480214636,1.98798440756752,0.000463666197838108,1.98798440756752,1.98881564473429
"190","Evanston","Incentive","Commercial",8.88377061318936,1276888,3834112,333671.22,9750.19,3725256.44747125,3,0,0,3192220,9313141.11867813,3725256.44747125,5587884.67120688,1097.52833842021,286739428.05,227438408,0,468646.404919422,7040080.92022435,3221746292.50866,3449184700.50866,3228786373.42888,3456693427.8338,3456224781.42888,8.3132523464955,8.88071847706327,8.29631885028772,8.89882995039055,8.29519406439495,0.570518266693851,0.00305213612608313,0.587451762901635,0.588576548794403
"191","Evanston","Incentive","Industrial",8.88377061318936,322372,967986,87613.47,0,968130.832678313,4,0,0,805930,2420327.08169578,968130.832678313,1452196.24901747,0,286739428.05,227438408,0,468646.404919422,7040080.92022435,3221746292.50866,3449184700.50866,3228786373.42888,3456693427.8338,3456224781.42888,8.3132523464955,8.88071847706327,8.29631885028772,8.89882995039055,8.29519406439495,0.570518266693851,0.00305213612608313,0.587451762901635,0.588576548794403
"192","Evanston","Non-Incentive","Commercial",8.88377061318936,236034360,708740387,61662798.98,1877214.77,687733210.332616,19,10000,0,236034360,687733210.332616,687743210.332616,0,211308.334235125,286739428.05,227438408,0,468646.404919422,7040080.92022435,3221746292.50866,3449184700.50866,3228786373.42888,3456693427.8338,3456224781.42888,8.3132523464955,8.88071847706327,8.29631885028772,8.89882995039055,8.29519406439495,0.570518266693851,0.00305213612608313,0.587451762901635,0.588576548794403
"193","Evanston","Non-Incentive","Industrial",8.88377061318936,13188335,39600613,3116025.77,416244.63,35010246.2049865,3,0,0,13188335,35010246.2049865,35010246.2049865,0,46854.4999779732,286739428.05,227438408,0,468646.404919422,7040080.92022435,3221746292.50866,3449184700.50866,3228786373.42888,3456693427.8338,3456224781.42888,8.3132523464955,8.88071847706327,8.29631885028772,8.89882995039055,8.29519406439495,0.570518266693851,0.00305213612608313,0.587451762901635,0.588576548794403
"194","Evanston","Non-Incentive","Land",8.88377061318936,1619643,4863297,387259.04,44440,4353323.69869031,2,0,0,1619643,4353323.69869031,4353323.69869031,0,5002.38040073005,286739428.05,227438408,0,468646.404919422,7040080.92022435,3221746292.50866,3449184700.50866,3228786373.42888,3456693427.8338,3456224781.42888,8.3132523464955,8.88071847706327,8.29631885028772,8.89882995039055,8.29519406439495,0.570518266693851,0.00305213612608313,0.587451762901635,0.588576548794403
"195","Evanston","Non-Incentive","Non-Incentive",8.88377061318936,912151423,2738917160,221152059.57,1815697.57,2489956124.99222,38,227428408,0,912151423,2489956124.99222,2717384532.99222,0,204383.661967173,286739428.05,227438408,0,468646.404919422,7040080.92022435,3221746292.50866,3449184700.50866,3228786373.42888,3456693427.8338,3456224781.42888,8.3132523464955,8.88071847706327,8.29631885028772,8.89882995039055,8.29519406439495,0.570518266693851,0.00305213612608313,0.587451762901635,0.588576548794403
"196","Evergreen Park","Incentive","Commercial",12.7355838970107,4550621,13664151,2439986.95,0,13664149.4718454,4,0,0,11376552.5,34160373.6796136,13664149.4718454,20496224.2077682,0,57980172.83,80490338,0,153672.44767312,20496224.2077682,449722083.719254,530212421.719254,470218307.927023,550862318.374696,550708645.927023,10.9352724408068,12.330479662863,10.5282844674429,12.8880412058671,10.5253474227587,1.80031145620388,0.4051042341477,2.20729942956776,2.21023647425197
