year,clean_name,muni_PC_total,muni_PC_residential,muni_PC_industrial,muni_PC_commercial,muni_PC_inTIF,muni_PC_withincents,muni_PC_incents_inTIFs,muni_PC_claimed_exe,muni_fmv_incentive,muni_fmv_taxed,muni_fmv_inTIF,muni_fmv_exempt,muni_fmv_abated,muni_fmv_tif_increment,muni_fmv_abates_inTIF,muni_fmv_incents_inTIF,muni_fmv_untaxable_value,muni_fmv,muni_fmv_residential,muni_fmv_industrial,muni_fmv_commercial,muni_zero_bill,muni_levy,muni_current_rate_avg,muni_eav_taxed,muni_min_TC_rate,muni_max_TC_rate,muni_avg_C2_bill_noexe,muni_avg_C2_bill_withexe,muni_eav,zero_bills,has_HO_exemp,has_SF_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,muni_range_TC_rate,muni_effective_rate,muni_pct_eav_taxed,pct_fmv_taxed,pct_fmv_w_incentclass,pct_fmv_inTIF,pct_fmv_in_tif_increment,pct_fmv_untaxable_value,pct_fmv_incents_inTIFs
2016,Inverness,3256,3036,1,36,0,0,0,2365,0,1717555499,0,85506803,0,0,0,0,8557398,1803129688,1775655610,146144,19573844,64,42178993.81,8.756,489757017.60887897,6.925,10.408,11388.945,13932.85,513726299,64,2364,798,116,1,20,0,2,0,3.483,2.339,0.086,0.953,0,0,0,0.005,0
2016,Justice,3375,3013,22,66,347,0,0,2363,0,465557464,47403420,77548709,0,27208509,0,0,10597985,570264730,504903470,8880460,22519920,169,17714152.61,12.321,143365571.87448114,11.924,14.345,5413.275,4342.885,173059888,169,2360,561,326,2,74,0,6,0,2.421,3.106,0.124,0.816,0,0.083,0.048,0.019,0
2016,Kenilworth,1012,927,0,32,0,0,0,670,0,1130968122,0,22963081,0,0,0,0,2296308,1153931292,1142072660,0,11102272,49,27066639,8.411,321701266.90789455,8.407,8.573,25847.447,29413.087,328138301,49,670,140,18,0,1,0,1,0,0.166,2.346,0.084,0.98,0,0,0,0.002,0
2016,La Grange,6679,5988,61,282,0,3,0,4368,737500,1934439575,0,146842737,0,0,0,0,14684274,2081081308,1954581950,21752460,99853148,270,60838407.33,10.226,593084713.2211852,9.422,12.2,5262.097,9798.601,634191302,270,4364,1062,358,3,42,1,3,0,2.778,2.923,0.103,0.93,0,0,0,0.007,0
2016,La Grange Park,4735,4390,6,109,0,0,0,3502,0,1100295251,0,130676206,0,0,0,0,13067621,1230731768,1181969640,8307548,31495000,190,35677154.58,11.039,325170938.2476184,10.301,12.403,6337.69,7394.245,361734894,190,3500,909,356,0,44,0,7,0,2.102,2.899,0.11,0.894,0,0,0,0.011,0
2016,Lansing,12427,10719,182,609,1605,36,26,8101,46631570,1014469300,201209890,240031344,0,66029089,0,32218000,33246128,1320541102,1053038190,50990806,187461296,549,67823589.06,19.045,357648814.3690925,15.201,20.573,4383.797,3705.819,450814035,549,8100,2144,1201,0,244,2,26,0,5.372,5.136,0.19,0.768,0.035,0.152,0.05,0.025,0.024
2016,Lemont,7454,6034,55,232,142,1,0,4739,1723180,1763071130,21982938,157493069,0,9171712,0,0,17070640,1929785834,1731842080,24169784,130850620,410,46958002.43,8.422,557563563.871329,8.088,8.771,5459.239,6346.22,605402004,410,4739,1228,422,0,56,0,11,0,0.683,2.433,0.084,0.914,0.001,0.011,0.005,0.009,0
2016,Lincolnwood,5695,5036,104,323,218,3,2,3859,1924130,1871599824,133766376,150738470,0,21663669,0,1924130,20530885,2044001810,1692553050,79317242,260772888,159,60811263.52,9.241,658059339.0325723,9.241,9.241,7777.346,7997.378,715611418,159,3855,1409,504,4,66,0,0,0,0,2.975,0.092,0.916,0.001,0.065,0.011,0.01,0.001
2016,Lynwood,3446,2650,38,80,11,13,3,1987,7173705,392440873,7160098,61847168,0,5519275,0,1676680,6831044,460573507,398718290,10639092,28137925,91,17950488.93,14.684,123267670.52352464,13.479,28.898,4363.676,5104.815,142201736,91,1987,447,243,0,57,0,6,0,15.419,3.897,0.146,0.852,0.016,0.016,0.012,0.015,0.004
2016,Lyons,4093,3549,111,198,220,4,0,2373,900410,433022467,28105280,75295084,0,15217221,0,0,10267789,523535030,432136320,32538262,49456028,167,21061223.73,13.879,152072953.5817413,13.115,15.876,3514.663,3803.113,180855650,167,2373,554,345,0,59,0,8,0,2.761,4.023,0.138,0.827,0.002,0.054,0.029,0.02,0
2016,Markham,9608,5451,132,254,598,31,15,3416,29125725,336332313,47648652,101916788,0,30864136,0,15808640,15925189,469093551,349547360,49570750,51603211,2742,28750318.65,24.319,117212821.91308174,22.211,27.643,3654.721,2818.604,161842756,2742,3409,1034,786,4,131,0,6,0,5.432,6.129,0.245,0.717,0.062,0.102,0.066,0.034,0.034
2016,Matteson,7287,6213,17,190,291,19,3,4811,90248670,1098505756,111627698,145789826,0,23336146,0,7989520,18994466,1268753226,904741390,62479864,238114722,240,71130496.57,18.092,390870731.7117178,17.342,19.113,5631.207,6142.14,443775886,240,4808,1091,459,2,147,0,21,0,1.771,5.606,0.182,0.866,0.071,0.088,0.018,0.015,0.006
2016,Maywood,7908,6653,125,277,1042,15,3,4506,11516680,575439999,122626472,156372724,0,36366593,0,443910,21423751,768121260,674404420,34604926,51590814,648,41393128.97,22.178,186682012.94441032,22.154,23.404,5423.374,4323.338,246720834,648,4503,1347,964,2,133,0,11,0,1.25,5.389,0.222,0.749,0.015,0.16,0.047,0.028,0.001
2016,Mc Cook,356,78,123,37,54,37,15,50,162431930,185369474,151476184,2376388,0,107643291,0,122612740,13332244,295389178,16031060,255369066,10619012,58,13632846.23,15.806,88973823.11625716,13.704,17.009,8774.158,8107.472,126346782,58,50,25,9,0,2,0,0,0,3.305,4.615,0.153,0.628,0.55,0.513,0.364,0.045,0.415
2016,Melrose Park,6744,5370,427,420,1380,68,21,3427,152210690,1277672642,322505150,115127972,0,108027974,0,72927780,30576282,1500828712,814667500,394841686,271554076,325,67137004.04,11.708,551205370.1086802,10.965,13.168,4051.273,4018.101,636916812,325,3425,873,561,2,64,0,1,0,2.203,4.473,0.122,0.851,0.101,0.215,0.072,0.02,0.049
2016,Merrionette Park,664,626,7,18,0,0,0,463,0,86696898,0,14290914,0,0,0,0,1429091,100987830,71456020,4162456,25172044,18,4642696.84,12.672,36637443.497474745,12.672,12.672,2711.488,2681.431,40643472,18,463,99,67,0,6,0,0,0,0,4.597,0.127,0.858,0,0,0,0.014,0
2016,Midlothian,5930,5109,17,263,7,14,1,3916,7617250,564649922,5957378,122140240,0,0,0,691920,12215747,686790128,623019880,2356944,55977534,385,27471222.49,15.299,179603419.38504398,14.596,15.305,4445.843,4080.632,213846602,385,3916,855,453,0,95,0,12,0,0.709,4,0.153,0.822,0.011,0.009,0,0.018,0.001
2016,Morton Grove,10637,9849,92,358,726,0,0,7898,0,2428182767,194955502,320492284,0,90384532,0,0,43133797,2838937574,2501897450,115024292,215469852,236,84134914.54,10.506,813898699.0769417,8.816,12.598,6399.13,6469.617,934777108,236,7879,2789,1280,17,157,0,8,0,3.782,2.964,0.103,0.855,0,0.069,0.032,0.015,0
2016,Mt Prospect,18602,17622,116,415,0,25,0,14041,129970080,4945614166,0,567098719,0,0,0,0,56709872,5512526774,4782569730,250824736,435216628,357,160766390.41,9.889,1620171414.760067,9.339,11.765,5681.494,6538.071,1779088379,357,14028,4547,1846,11,209,1,19,0,2.426,2.916,0.099,0.897,0.024,0,0,0.01,0
2016,Niles,11759,10705,163,521,839,19,3,8348,124294560,3186108157,300537152,402320757,0,114553456,0,22331940,57139177,3702871492,2713132920,371795296,607366296,305,106529892.67,8.688,1237301957.1395361,8.036,10.605,5558.243,5171.902,1397443431,305,8341,3309,1749,6,208,0,11,0,2.569,2.877,0.086,0.86,0.034,0.081,0.031,0.015,0.006
2016,Norridge,5749,5444,20,157,0,0,0,4258,0,1347185407,0,201369456,0,0,0,0,20136946,1548037720,1335491730,12143516,197324844,100,39676144,8.478,465720261.2083273,7.971,9.025,5150.749,4801.222,522023164,100,4249,1635,980,6,83,0,7,0,1.054,2.563,0.085,0.87,0,0,0,0.013,0
2016,North Lake,4095,3557,102,207,81,13,0,2770,174374930,818820592,22576648,105167965,0,10719736,0,0,13040209,934640406,530318080,299602858,101042488,224,44532914.01,13.954,320605294.1006429,12.364,24.177,4473.101,4583.905,357140596,224,2769,653,407,0,93,0,7,0,11.813,4.765,0.139,0.876,0.187,0.024,0.011,0.014,0
2016,North Riverside,2668,2450,0,119,0,0,0,1857,0,578977887,0,70164498,0,0,0,0,7016450,649142354,460247740,0,187016664,80,24900696.38,9.996,240935836.16248512,8.524,10.849,5031.606,4114.012,260604377,80,1857,596,322,0,47,0,0,0,2.325,3.836,0.103,0.892,0,0,0,0.011,0
2016,Northbrook,14730,13430,236,489,6,7,0,10194,46743950,7280248951,16463896,396430822,0,12018775,0,0,42649057,7688570146,6534395750,330201958,782776128,314,192116530.74,7.767,2484075835.863566,7.242,10.362,8044.1,10405.079,2603586540,314,10183,3466,807,9,100,0,5,0,3.12,2.499,0.077,0.947,0.006,0.002,0.002,0.006,0
2016,Northfield,3002,2547,22,123,0,0,0,1745,0,1657586565,0,63599886,0,0,0,0,6359989,1721186572,1529808090,10892156,168414896,249,39295824.94,7.28,540049687.1022966,6.713,7.697,10171.016,12461.281,557878023,249,1742,570,121,3,6,0,0,0,0.984,2.283,0.073,0.963,0,0,0,0.004,0
2016,Oak Brook,15,10,0,0,0,0,0,4,0,2388439,0,117723,0,0,0,0,11772,2506240,2446890,0,0,0,45079.02,6.989,669527.3499143525,6.692,7.508,3823.752,5232.708,702549,0,4,1,0,0,0,0,0,0,0.816,1.799,0.067,0.953,0,0,0,0.005,0
2016,Oak Forest,10736,9883,71,362,633,38,25,7902,17830860,1321535533,101899100,254072496,0,17904401,0,8866240,28931282,1593537258,1458086170,23406196,98964472,241,62815824.18,15.321,409557018.7280628,13.524,16.704,4628.248,5288.721,490650318,241,7894,2050,887,8,168,0,23,0,3.18,3.942,0.153,0.829,0.011,0.064,0.011,0.018,0.006
2016,Oak Lawn,26064,24174,72,981,546,2,0,18057,1841560,3079047293,67742166,591554727,0,38896042,0,0,66306319,3709256158,3282301670,23201368,394862340,692,134409478.68,13.044,1028989691.7051183,11.823,18.298,3524.701,4169.756,1214791661,692,18040,5707,3071,14,360,1,31,0,6.475,3.624,0.131,0.83,0,0.018,0.01,0.018,0
2016,Oak Park,19001,17589,27,689,962,2,2,12891,1878670,4662286373,292484694,441238131,0,180997637,0,1878670,74257296,5284522518,4990179430,9266728,267309410,620,199582962.34,14.365,1388703979.5873454,14.358,15.21,7072.115,10839.233,1596862102,620,12881,2951,837,10,120,0,13,0,0.852,3.777,0.144,0.882,0,0.055,0.034,0.014,0
2016,Olympia Fields,2247,1854,0,79,36,1,0,1465,608760,381601280,24096076,58339116,0,10392118,0,0,8443360,450300712,383487300,0,59274772,98,22526017.25,17.698,127268670.84765008,14.731,18.961,8850.388,8605.904,150864164,98,1464,598,151,0,35,1,8,0,4.23,5.002,0.177,0.847,0.001,0.054,0.023,0.019,0
2016,Orland Hills,2250,2126,3,28,0,0,0,1793,0,399763628,0,52897061,0,0,0,0,5289897,452662606,394142240,1217144,47134612,52,13911898.39,10.859,132392684.6827998,8.234,11.327,4242.931,4909.908,147220797,52,1793,270,124,0,38,0,2,0,3.093,3.073,0.105,0.883,0,0,0,0.012,0
2016,Orland Park,24845,22615,57,753,19,18,0,18316,33955500,5831308034,42775014,636702212,0,41707787,0,0,68064138,6511681488,5461950480,48709464,943090304,553,207942498.07,10.296,2037375209.135388,9.671,13.147,4942.126,6233.289,2227494839,553,18311,6507,2362,3,368,0,41,0,3.476,3.193,0.102,0.896,0.005,0.007,0.006,0.01,0
2016,Palatine,27100,25303,130,538,1285,4,0,17932,5189450,5817776094,449235848,611226530,0,264108745,0,0,104951351,6693113204,6097472270,88199294,470978340,611,184577571.14,10.302,1814954662.2812104,9.467,15.671,4633.731,6593.921,2109153961,611,17929,4101,1500,3,237,0,24,0,6.204,2.758,0.102,0.869,0.001,0.067,0.039,0.016,0
2016,Palos Heights,5618,5108,2,233,23,0,0,4268,0,1201256214,13379118,156851666,0,3368879,0,0,16461432,1361476548,1209557060,696484,145425164,131,44091324.9,11.106,396945705.41614395,9.357,15.356,6521.079,6416.532,443090402,131,4268,1880,591,0,71,0,11,0,5.999,3.238,0.111,0.882,0,0.01,0.002,0.012,0
2016,Palos Hills,7877,7432,12,196,0,0,0,5444,0,1022328253,0,192932866,0,0,0,0,19293287,1215190186,1122485220,7183476,73917300,130,36771480.2,11.257,320680311.47371113,8.59,12.75,3032.889,4295.476,374743546,130,5443,1881,939,0,130,0,9,0,4.16,3.026,0.115,0.841,0,0,0,0.016,0
2016,Palos Park,2377,2098,5,46,0,0,0,1610,0,682775119,0,58321900,0,0,0,0,5836135,741136468,696844040,1166772,34750416,102,19643817.98,9.511,206497979.5766275,8.292,9.916,6581.003,8580.741,222846813,102,1610,659,175,0,26,0,4,0,1.624,2.65,0.095,0.921,0,0,0,0.008,0
2016,Park Forest,5914,5341,31,158,211,18,1,3264,5449170,342960562,16303146,110566228,0,6187881,0,1092040,11996931,459687676,431824380,5529820,19831446,329,35151649.96,34.008,103610057.57954934,27.413,35.872,5829.839,4745.594,137232292,329,3263,939,480,0,129,0,10,0,8.459,7.647,0.339,0.746,0.012,0.035,0.013,0.026,0.002
2016,Park Ridge,16265,15240,4,472,351,1,1,11828,3752290,5099052620,153648650,454728136,0,83217561,0,3752290,56140672,5636673362,5352380370,860556,274262286,391,150128259.77,9.772,1536895726.8051708,9.153,9.989,6400.539,9394.215,1694178106,391,11817,3739,1163,11,157,0,17,0,0.836,2.663,0.098,0.905,0.001,0.027,0.015,0.01,0.001
2016,Phoenix,1705,1027,6,35,1669,10,10,480,2693720,18375936,45417244,13216638,0,14923097,0,2693720,2916212,46515796,39190840,2334192,2069024,475,1472374.66,26.698,5583354.3916379325,24.131,26.707,2079.809,1647.646,13758089,475,479,126,117,1,25,0,2,0,2.576,3.165,0.264,0.395,0.058,0.976,0.321,0.063,0.058
2016,Posen,2951,2118,111,159,649,8,8,1498,3289490,165412924,34641638,39796675,0,11428277,0,3289490,6164658,216637640,182013420,15738606,13404644,260,7646360.22,14.191,54318146.45569789,12.056,18.028,2444.368,2716.697,71598868,260,1496,243,166,2,34,1,3,0,5.972,3.53,0.141,0.764,0.015,0.16,0.053,0.028,0.015
2016,Prospect Heights,6131,5671,9,253,179,0,0,4157,0,1244726142,52181386,152001103,0,20161839,0,0,18061757,1416889634,1289925110,9964948,100626536,168,41863720.5,11.251,393053121.75457007,7.271,13.04,4899.296,6250.02,443683933,168,4153,1260,482,4,54,0,2,0,5.769,2.955,0.107,0.878,0,0.037,0.014,0.013,0
2016,Richton Park,4476,4012,2,86,576,6,6,2883,4692470,450037866,88761848,83170994,0,18553222,0,4692470,12580273,552186724,473285260,2274362,45008252,153,25421766.35,18.508,137463472.81927672,16.728,19.079,4699.44,4669.928,172547053,153,2881,533,232,0,64,0,11,0,2.351,4.604,0.185,0.815,0.008,0.161,0.034,0.023,0.008
2016,River Forest,4520,4231,1,121,98,0,0,3232,0,1626488621,27580238,107298227,0,0,0,0,10729823,1733722716,1662276890,299212,68968064,160,55665805.61,11.476,485062788.51516205,11.476,11.476,8374.208,12849.086,515122661,160,3230,896,214,1,24,0,2,0,0,3.211,0.115,0.938,0,0.016,0,0.006,0
2016,River Grove,3599,3181,65,134,267,3,1,2400,1988330,605232390,74198722,89631742,0,12956487,0,859550,11740967,707820744,609705640,32695002,59702932,183,22855278.69,11.183,203519423.0171803,9.767,12.137,6405.178,4615.056,236431713,183,2399,635,389,1,67,0,5,0,2.37,3.229,0.112,0.855,0.003,0.105,0.018,0.017,0.001
2016,Riverdale,4894,4068,82,175,197,19,0,2557,8412950,262940974,16270014,70807681,0,5159197,0,0,8174167,338908072,266712060,35721214,19817448,356,26350342.26,28.808,91904241.53089838,24.844,29.166,4733.845,2866.033,114818075,356,2557,434,302,0,108,0,5,0,4.322,7.775,0.287,0.776,0.025,0.048,0.015,0.024,0
2016,Riverside,3637,3380,0,89,0,0,0,2627,0,920079539,0,91745969,0,0,0,0,9174597,1011825498,989786730,0,21090808,143,33515524.49,12.563,266784955.50801995,12.549,12.724,7029.571,9864.944,292503209,143,2627,784,231,0,27,0,7,0,0.175,3.312,0.126,0.909,0,0,0,0.009,0
2016,Robbins,5657,2389,10,99,2,7,0,931,1721170,102126151,2627772,26172071,557924,2625039,0,0,3368243,131481442,101461030,2770442,16230880,1862,5610228.76,16.249,34777263.467684306,14.961,17.705,1534.563,945.144,44219126,1862,929,253,248,2,32,0,0,2,2.744,4.267,0.161,0.777,0.013,0.02,0.02,0.026,0
2016,Rolling Meadows,9273,8601,143,249,136,15,0,6349,25688430,2126610502,50616230,227790111,0,24845565,0,0,27833440,2379246592,1849814570,123461968,391561354,198,84502707.44,10.633,794683111.3501939,9.818,11.559,3916.29,5934.265,872705896,198,6346,1630,684,3,102,0,8,0,1.741,3.552,0.106,0.894,0.011,0.021,0.01,0.012,0
2016,Roselle,1444,1317,0,19,82,0,0,1061,0,317416570,11100788,34588485,0,1313227,0,0,3723682,353318522,330302000,0,20302232,67,9816293.39,10.102,97140634.7098161,9.472,10.155,4949.173,6313.36,107578858,67,1061,246,112,0,10,0,3,0,0.683,2.778,0.101,0.898,0,0.031,0.004,0.011,0
2016,Rosemont,1502,860,15,148,347,0,0,564,0,771296181,645040948,19056789,0,454153075,0,0,115234093,1244506168,219963610,3842800,1016364028,433,43507405.6,9.687,454812265.8903269,8.335,13.401,8201.341,5568.022,777836493,433,561,159,53,3,3,0,0,0,5.066,3.496,0.096,0.62,0,0.518,0.365,0.093,0
2016,Sauk Village,3497,3199,41,32,162,21,17,1889,82410550,219415415,100531234,56593643,0,95513571,0,76057080,16027567,371786206,251017110,98492868,10128898,150,12574213.91,17.973,70311931.23176175,15.368,31.898,3207.963,2483.924,115166522,150,1888,390,273,1,68,0,4,0,16.53,3.382,0.179,0.59,0.222,0.27,0.257,0.043,0.205
2016,Schaumburg,28129,26188,414,712,754,66,5,19567,176002970,8093880196,449028564,702320848,0,58289625,0,52360870,79372551,8854103204,5995237260,526699426,2283208648,378,331987319.98,9.894,3367117500.755502,8.559,10.995,4384.74,5412.506,3589467542,378,19561,4950,2115,2,236,0,31,0,2.436,3.75,0.099,0.914,0.02,0.051,0.007,0.009,0.006
2016,Schiller Park,4651,3638,201,150,296,18,1,2576,51917900,767569207,67732160,94258062,0,30798825,0,26256990,12687899,892625842,587932680,151359466,143162586,561,38077737.12,12.159,316664417.1406924,9.045,16.383,5405.224,4206.698,352231144,561,2575,708,431,0,63,0,2,0,7.338,4.266,0.12,0.86,0.058,0.076,0.035,0.014,0.029
2016,Skokie,27515,24970,525,988,257,18,1,17480,30943020,6679007208,125902244,645633298,0,31665998,0,918810,72479729,7356305464,5926191970,318214354,1092795830,758,243035497.66,10.187,2439235284.8280926,8.315,12.788,5292.891,6200.591,2642410163,758,17463,5665,2398,17,290,0,6,0,4.473,3.304,0.1,0.908,0.004,0.017,0.004,0.01,0
2016,South Barrington,2370,1763,0,62,0,0,0,1325,0,1574447002,0,48971176,0,0,0,0,4926122,1623708098,1487023960,0,99895888,82,36672369.84,7.462,483353192.47424996,6.645,11.822,13944.438,17590.346,497080829,82,1325,346,56,0,2,0,3,0,5.177,2.259,0.076,0.97,0,0,0,0.003,0
2016,South Chicago Heights,2210,1565,100,182,407,46,11,1006,16015550,165970571,36015740,31446632,0,4157240,0,1978520,3967293,201574364,133288050,29298998,30812556,179,9234742.72,14.6,63925720.397611216,13.926,15.217,2628.249,2586.708,75046832,179,1006,261,185,0,22,0,2,0,1.291,4.581,0.144,0.823,0.079,0.179,0.021,0.02,0.01
2016,South Holland,9364,7987,297,355,439,117,44,6302,102292035,1005150284,91704471,205818622,0,20909219,0,24387685,25130207,1231785949,937148120,165226932,114215167,446,65583724.19,18.711,349441809.97724706,16.772,22.704,5233.264,4519.765,419833488,446,6298,1852,954,1,259,1,28,0,5.932,5.324,0.188,0.816,0.083,0.074,0.017,0.02,0.02
2016,Steger,3237,2334,157,118,365,63,0,1558,2680770,164716286,17976202,39166674,0,2064863,0,0,4136163,205727660,184874150,6237694,8999136,282,6648293.48,12.838,51430713.48248945,12.51,15.394,2174.105,2265.01,62934775,282,1555,403,251,1,35,1,4,0,2.884,3.232,0.129,0.801,0.013,0.087,0.01,0.02,0
2016,Stickney,2447,2195,28,93,0,0,0,1663,0,255022714,0,51337907,0,0,0,0,5135289,306360572,250916880,25612268,28595704,101,14236293.29,15.557,94277133.91979736,12.201,15.654,4175.222,3768.49,108672374,101,1663,447,278,0,34,0,1,0,3.453,4.647,0.151,0.832,0,0,0,0.017,0
2016,Stone Park,1254,954,34,175,38,0,0,580,0,110380248,5308134,16942926,0,659352,0,0,1855822,127982614,100968980,3905876,22058828,48,7670342.3,18.447,41591462.21719927,17.874,18.471,4722.319,4503.812,46793696,48,580,109,75,0,13,0,0,0,0.597,5.993,0.184,0.862,0,0.041,0.005,0.015,0
2016,Streamwood,14481,13741,139,166,9,27,5,10364,64250950,2443194756,12111380,336201334,0,12053447,0,10640040,34828707,2791488206,2486405180,101120594,190471392,227,90055850.66,11.534,780468701.0526583,10.833,11.955,4962.556,5085.889,878093169,227,10364,1986,1042,0,153,1,20,0,1.122,3.226,0.115,0.875,0.023,0.004,0.004,0.012,0.004
2016,Summit,3312,2535,157,325,319,5,0,1709,9879650,360985170,29994896,59675924,0,8482027,0,0,7826072,429143156,332192440,54471614,38805452,204,22234470.36,16.815,133426296.09691282,10.974,16.848,5327.561,4818.089,155364344,204,1709,413,276,0,46,0,0,0,5.874,5.181,0.167,0.841,0.023,0.07,0.02,0.018,0
2016,Thornton,1357,1000,92,59,193,8,6,757,5401210,103039450,21199186,24270359,0,8028365,0,2576200,4121878,135338194,85596610,34602270,10451504,140,8602991.23,19.878,43056655.26201411,19.781,21.015,3721.813,3227.833,54611117,140,757,221,143,0,41,0,3,0,1.234,6.357,0.2,0.761,0.04,0.157,0.059,0.03,0.019
2016,Tinley Park,20380,18915,55,402,1242,15,9,15684,22756460,3241605245,205486504,519803806,0,74624862,0,3386090,64197513,3836128480,3450465720,45392896,310083524,410,137022582.56,13.589,1035363114.2635319,11.649,18.442,4978.483,5752.999,1215143210,410,15676,4561,1904,5,380,0,29,0,6.793,3.572,0.132,0.845,0.006,0.054,0.019,0.017,0.001
2016,University Park,4,4,0,0,0,0,0,1,0,5686424,0,24971,0,0,0,0,21673,5903160,5903160,0,0,0,342052.18,21.151,1594018.501764473,20.986,21.477,3570.975,6836.89,1601021,0,1,0,0,0,0,0,0,0,0.491,5.794,0.215,0.963,0,0,0,0.004,0
2016,Westchester,8489,7328,21,276,0,1,0,5951,560450,1358489850,0,213943190,0,0,0,0,21394319,1572352078,1385969700,5991286,175351952,773,46257165.12,10.257,456827416.0448778,9.35,10.404,4898.442,4540.582,516777319,773,5949,2026,918,1,91,0,11,0,1.054,2.942,0.101,0.864,0,0,0,0.014,0
2016,Western Springs,5461,4907,3,92,41,0,0,3946,0,2150914010,15155630,130258137,0,31341,0,0,13033649,2281203580,2228074650,175024,41397216,181,53514517.14,8.654,620411332.632339,8.543,9.781,9204.959,10613.975,656947237,181,3946,1058,221,0,28,1,4,0,1.238,2.346,0.086,0.943,0,0.007,0,0.006,0
2016,Wheeling,13451,11969,629,293,2223,78,0,8527,92945730,2467732539,463659446,289588895,0,206774605,0,0,61170584,2964450886,2192020450,484219006,263204080,384,109912401.92,11.696,934716354.4285692,10.34,12.785,4199.477,4848.719,1106090049,384,8526,2072,1033,1,125,0,8,0,2.445,3.708,0.118,0.832,0.031,0.156,0.07,0.021,0
2016,Willow Springs,3241,2799,19,78,397,6,0,2096,800010,527020056,46582572,69298944,0,35503501,0,0,11025614,631822166,582866600,18236328,18762898,207,18623264.54,12.964,161426526.4477913,9.076,15.799,4321.024,6522.381,192333509,207,2096,635,220,0,52,0,6,0,6.723,2.948,0.115,0.834,0.001,0.074,0.056,0.017,0
2016,Wilmette,10924,10313,6,232,0,0,0,7665,0,6532274711,0,293157078,0,0,0,0,29317206,6825304488,6589879590,2655076,220641132,294,149000529.27,7.735,1925014631.819572,6.842,8.382,10362.623,14180.566,2007160977,294,7656,2135,474,8,49,0,5,0,1.54,2.183,0.077,0.957,0,0,0,0.004,0
2016,Winnetka,4901,4526,0,120,0,0,0,3237,0,5037352440,0,109848737,0,0,0,0,10984874,5147201438,5059976660,0,68780528,219,113666527.65,7.899,1440991474.095168,6.948,8.317,21825.597,25146.967,1471784311,219,3237,693,85,0,4,0,1,0,1.369,2.208,0.079,0.979,0,0,0,0.002,0
2016,Worth,4186,3778,4,195,53,0,0,2762,0,427596789,6104126,89672089,0,635150,0,0,9060537,517903884,467682840,556376,41079568,141,21388838.4,15.588,137287443.45665163,10.899,15.964,4269.519,4201.101,162685955,141,2762,711,417,0,64,0,5,0,5.065,4.13,0.156,0.826,0,0.012,0.001,0.017,0
2016,NA,39631,32833,421,641,0,18,0,23172,26802250,7843415548,0,843025822,0,0,0,0,84874196,8691372018,7935675130,214453702,355736976,3067,217654015.91,9.843,2427089404.7778664,1.902,27.296,4425.174,5502.545,2663308200,3067,23156,6770,2933,12,491,0,45,0,25.394,2.504,0.09,0.902,0.003,0,0,0.01,0
2017,Alsip,7227,5948,437,271,116,81,0,4541,130740440,1322336069,31138092,216222064,14491068,1948735,0,0,25395398,1555010496,985287180,394509740,154731556,433,74293787.28,12.978,573336170.7862991,11.21,14.041,5203.327,4489.768,646683132,433,4540,1156,701,1,99,0,9,20,2.831,4.778,0.13,0.85,0.084,0.02,0.001,0.016,0
2017,Arlington Heights,29969,27921,210,902,158,28,0,21462,55557460,8410109932,98467944,1121502799,0,33461794,0,0,119394472,9565074184,8422194690,202392340,906779064,837,292928499.15,9.896,2948345934.326278,9.24,11.415,5846.605,7782.014,3302076039,837,21447,6550,2516,15,227,0,31,0,2.175,3.062,0.099,0.879,0.006,0.01,0.003,0.012,0
2017,Barrington,2601,2131,10,220,192,0,0,1414,0,933606537,43687422,67177548,0,16214471,0,0,10136631,1016998614,872398450,10831836,128321428,142,24191802.63,7.26,333114760.5731669,6.484,9.612,6989.386,8659.019,363146574,142,1413,352,105,1,10,0,0,0,3.128,2.379,0.073,0.918,0,0.043,0.016,0.01,0
2017,Barrington Hills,1336,1019,0,2,0,0,0,566,0,858734562,0,26716627,0,0,0,0,2757769,886312336,866498060,0,100596,177,19732194,7.793,254461994.23419738,7.621,10.076,15533.076,21622.495,262377366,177,565,151,22,1,2,0,0,0,2.455,2.226,0.078,0.969,0,0,0,0.003,0
2017,Bartlett,5831,5415,15,79,11,1,0,4145,2258600,1192091811,6158920,175692868,0,0,0,0,17594960,1367897128,1277616890,26999444,39127284,180,46568413.9,11.938,381552354.8395773,10.386,24.668,6445.702,7277.082,433586292,180,4144,789,325,0,68,0,4,0,14.282,3.404,0.122,0.871,0.002,0.005,0,0.013,0
2017,Bedford Park,1071,234,444,83,387,136,50,185,388531190,760930653,279565896,8595244,0,88897200,0,105029700,21459437,858423128,34066060,636266918,174475160,223,50318217.87,13.384,379294534.31994164,10.592,16.043,4722.321,5155.367,442872430,223,185,58,29,0,3,0,0,0,5.451,5.862,0.133,0.886,0.453,0.326,0.104,0.025,0.122
2017,Bellwood,6784,5980,172,250,2390,37,23,4386,15571940,606895308,326413106,212894208,0,24509834,0,14465550,25186807,844299580,698720000,93934240,48004420,369,41157031.48,17.757,231677613.74116677,16.157,17.767,5711.661,3684.568,306298583,369,4386,1260,954,0,162,0,16,0,1.61,4.875,0.178,0.719,0.018,0.387,0.029,0.03,0.017
