tax_code,class,av,eav,pins_in_class,parcel_count_in_class,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,total_bill
25037,205,750187,2252587,19,19,177922.06,0,16904.210882462972,194826.29,177922.06,0,0,0,0,177922.06
25037,206,2486546,7466349,50,50,599479.71,0,46284.863626033715,645764.58,599479.71,0,0,0,0,599479.71
25037,207,2030711,6097615,43,43,474620.22000000003,0,52762.532119497744,527382.77,474620.22000000003,0,0,0,0,474620.22000000003
25037,208,10696373,32117998,123,123,2671340.18,0,106545.5597400888,2777885.74,2671340.18,0,0,0,0,2671340.18
25037,209,6818266,20473204,62,62,1709726.19,0,61001.22348759187,1770727.4,1709726.19,0,0,0,0,1709726.19
25037,234,2836854,8518222,64,64,663897.73,0,72843.17471423736,736740.89,663897.73,0,0,0,0,663897.73
25037,241,200227,601221,14,14,51999.630000000005,0,0,51999.630000000005,51999.630000000005,0,0,0,0,51999.630000000005
25037,278,33985629,102048645,582,582,8202502.8,0,623684.3144865911,8826187.08,8202502.8,0,0,0,0,8202502.8
25037,290,40651,122063,8,8,10557.24,0,0,10557.24,10557.24,0,0,0,0,10557.24
25037,295,6827780,20501771,164,164,1637679.95,0,135517.9796872225,1773197.98,1637679.95,0,0,0,0,1637679.95
25037,297,2771995,8323470,2,2,613946.71,0,105950.24907528455,719896.9099999999,613946.71,0,0,0,0,613946.71
25037,299,27154373,81536415,1072,24,6146527.14,0,908977.6312966004,7052081.99,6146527.14,0,0,0,0,6146527.14
25037,396,64552,193830,1,1,16764.36,0,0,16764.36,16764.36,0,0,0,0,16764.36
25037,500,1,3,1,1,0.24000000000000002,0,0,0.24000000000000002,0.24000000000000002,0,0,0,0,0.24000000000000002
25037,517,8764846,26318202,14,14,2276261.36,0,0,2276261.36,2276261.36,0,0,0,0,2276261.36
25037,522,466015,1399303,2,2,121025.70999999999,0,0,121025.70999999999,121025.70999999999,0,0,0,0,121025.70999999999
25037,523,842371,2529387,3,3,218766.65,0,0,218766.65,218766.65,0,0,0,0,218766.65
25037,528,2176174,6534397,4,4,565160,0,0,565160,565160,0,0,0,0,565160
25037,529,2062497,6193060,1,1,535637.74,0,0,535637.74,535637.74,0,0,0,0,535637.74
25037,531,4203001,12620351,3,3,1091534.1400000001,0,0,1091534.1400000001,1091534.1400000001,0,0,0,0,1091534.1400000001
25037,532,893000,2681411,1,1,231915.23,0,0,231915.23,231915.23,0,0,0,0,231915.23
25037,533,256500,770193,1,1,66614,0,0,66614,66614,0,0,0,0,66614
25037,535,634164,1904204,1,1,164694.59,0,0,164694.59,164694.59,0,0,0,0,164694.59
25037,580,609926,1831425,6,6,158399.97,0,0,158399.97,158399.97,0,0,0,0,158399.97
25037,589,883521,2652949,1,1,229453.57,0,0,229453.57,229453.57,0,0,0,0,229453.57
25037,590,2798002,8401561,11,11,726650.95,0,0,726650.95,726650.95,0,0,0,0,726650.95
25037,592,1856888,5575678,3,3,482240.36,0,0,482240.36,482240.36,0,0,0,0,482240.36
25037,593,22384914,67215183,55,55,5813441.05,0,0,5813441.05,5813441.05,0,0,0,0,5813441.05
25037,597,14939020,44857395,13,13,3879716.05,0,0,3879716.05,3879716.05,0,0,0,0,3879716.05
25037,599,2854461,8571089,38,2,741313.5800000001,0,0,741313.5800000001,741313.5800000001,0,0,0,0,741313.5800000001
25037,663,293178,880325,3,3,76139.29000000001,0,0,76139.29000000001,76139.29000000001,0,0,0,0,76139.29000000001
25038,0,0,0,231,230,0,0,0,0,0,0,0,0,0,0
25038,100,1271339,3817450,220,220,316428.63,0,0,316428.63,316428.63,0,0,0,0,316428.63
25038,190,23386,70221,2,2,5820.5999999999995,0,0,5820.5999999999995,5820.5999999999995,0,0,0,0,5820.5999999999995
25038,201,175123,525809,160,160,43584.270000000004,0,0,43584.270000000004,43584.270000000004,0,0,0,0,43584.270000000004
25038,202,1180356,3544255,45,45,245388.79,0,48394.33146322391,293783.18,245388.79,0,0,0,0,245388.79
25038,203,30609889,91912321,857,857,6712813.74,0,905798.2896722103,7618612.09,6712813.74,0,0,0,0,6712813.74
25038,204,35352913,106154199,634,634,8104371.87,0,694749.3268581203,8799121.24,8104371.87,0,0,0,0,8104371.87
25038,205,9329278,28013021,229,229,2099120.22,0,222879.35508687317,2321999.59,2099120.22,0,0,0,0,2099120.22
25038,206,25385121,76223903,393,393,5977070.0200000005,0,341129.06775510433,6318199.02,5977070.0200000005,0,0,0,0,5977070.0200000005
25038,207,5408477,16240034,115,115,1232970.23,0,113166.15189570855,1346136.35,1232970.23,0,0,0,0,1232970.23
25038,208,58236766,174867541,617,617,14009285.08,0,485484.65417087596,14494769.76,14009285.08,0,0,0,0,14009285.08
25038,209,20718336,62210948,146,146,5054858.98,0,101806.16036945749,5156665.14,5054858.98,0,0,0,0,5054858.98
25038,210,61066,183362,2,2,13541.039999999999,0,1657.7999877782506,15198.84,13541.039999999999,0,0,0,0,13541.039999999999
25038,211,2512030,7542871,32,32,599698.77,0,25529.871141786894,625228.61,599698.77,0,0,0,0,599698.77
25038,212,916753,2752734,12,12,225853.24,0,2320.9199828895507,228174.16,225853.24,0,0,0,0,225853.24
25038,234,18180432,54590389,420,420,4059978.15,0,465019.0304317541,4524997.15,4059978.15,0,0,0,0,4059978.15
25038,241,559374,1679629,137,137,139224.57,0,0,139224.57,139224.57,0,0,0,0,139224.57
25038,278,130496810,391842777,1972,1972,30518553.08,0,1961294.0117708107,32479846.97,30518553.08,0,0,0,0,30518553.08
25038,288,3216,9657,1,1,800.47,0,0,800.47,800.47,0,0,0,0,800.47
25038,290,94867,284858,10,10,23611.83,0,0,23611.83,23611.83,0,0,0,0,23611.83
25038,295,41509566,124640839,1044,1044,9392503.22,0,938974.3488076275,10331477.59,9392503.22,0,0,0,0,9392503.22
25038,297,3742780,11238445,4,4,519922.92999999993,0,411631.73696533963,931554.67,519922.92999999993,0,0,0,0,519922.92999999993
25038,299,62046166,186306060,2266,130,13182418.46,0,2260490.3550750543,15442909.14,13182418.46,0,0,0,0,13182418.46
25038,313,184374,553620,2,2,45889.56,0,0,45889.56,45889.56,0,0,0,0,45889.56
25038,314,1792298,5381733,10,10,446091.87,0,0,446091.87,446091.87,0,0,0,0,446091.87
25038,318,3560528,10691198,4,4,886193.37,0,0,886193.37,886193.37,0,0,0,0,886193.37
25038,390,36266,108896,1,1,9026.39,0,0,9026.39,9026.39,0,0,0,0,9026.39
25038,391,2626092,7885366,2,2,653617.97,0,0,653617.97,653617.97,0,0,0,0,653617.97
25038,396,830760,2494523,2,2,206771.00999999998,0,0,206771.00999999998,206771.00999999998,0,0,0,0,206771.00999999998
25038,397,10436429,31337464,10,10,2597562.4,0,0,2597562.4,2597562.4,0,0,0,0,2597562.4
25038,497,95386,286416,1,1,23741.02,0,0,23741.02,23741.02,0,0,0,0,23741.02
25038,517,17885509,53704822,84,84,4451592.67,0,0,4451592.67,4451592.67,0,0,0,0,4451592.67
25038,522,3025836,9085680,12,12,753111.97,0,0,753111.97,753111.97,0,0,0,0,753111.97
25038,523,551000,1654488,3,3,137140.54,0,0,137140.54,137140.54,0,0,0,0,137140.54
25038,528,2895068,8693021,9,9,720564.48,0,0,720564.48,720564.48,0,0,0,0,720564.48
25038,530,734096,2204270,1,1,182711.93,0,0,182711.93,182711.93,0,0,0,0,182711.93
25038,531,18543137,55679478,22,22,4615271.94,0,0,4615271.94,4615271.94,0,0,0,0,4615271.94
25038,533,235000,705634,2,2,58489.990000000005,0,0,58489.990000000005,58489.990000000005,0,0,0,0,58489.990000000005
25038,535,4353672,13072770,9,9,1083601.83,0,0,1083601.83,1083601.83,0,0,0,0,1083601.83
25038,580,59274,177982,1,1,14752.93,0,0,14752.93,14752.93,0,0,0,0,14752.93
25038,589,1181000,3546189,20,2,293943.49,0,0,293943.49,293943.49,0,0,0,0,293943.49
25038,590,2564430,7700211,27,27,638270.44,0,0,638270.44,638270.44,0,0,0,0,638270.44
25038,591,2501124,7510125,2,2,622514.26,0,0,622514.26,622514.26,0,0,0,0,622514.26
25038,592,11585666,34788282,32,32,2883600.64,0,0,2883600.64,2883600.64,0,0,0,0,2883600.64
25038,593,26895448,80758964,62,62,6694110.57,0,0,6694110.57,6694110.57,0,0,0,0,6694110.57
25038,597,23077142,69293737,30,30,5743757.79,0,0,5743757.79,5743757.79,0,0,0,0,5743757.79
25038,599,3965696,11907796,43,7,987037.18,0,0,987037.18,987037.18,0,0,0,0,987037.18
25038,797,939211,2820169,1,1,233763.81,0,0,233763.81,233763.81,0,0,0,0,233763.81
25038,915,692357,2078940,1,1,172323.33,0,0,172323.33,172323.33,0,0,0,0,172323.33
25042,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
25042,100,127403,382554,8,8,30757.29,0,0,30757.29,30757.29,0,0,0,0,30757.29
25042,203,769251,2309831,22,22,162705.82,0,23004.609845786144,185710.38999999998,162705.82,0,0,0,0,162705.82
25042,204,2792719,8385697,39,39,635682.25,0,38527.839201894305,674210.1,635682.25,0,0,0,0,635682.25
25042,205,79512,238751,2,2,19195.559999999998,0,0,19195.559999999998,19195.559999999998,0,0,0,0,19195.559999999998
25042,206,1229382,3691463,16,16,286502.36,0,10291.199573128808,296793.56,286502.36,0,0,0,0,286502.36
25042,208,965111,2897939,11,11,226883.83000000002,0,6110.39974654523,232994.23,226883.83000000002,0,0,0,0,226883.83000000002
25042,209,2827001,8488638,21,21,665120.09,0,17366.399279654863,682486.49,665120.09,0,0,0,0,665120.09
25042,234,575742,1728781,14,14,122829.15,0,16164.821329495411,138993.96,122829.15,0,0,0,0,122829.15
25042,241,77178,231742,5,5,18632.059999999998,0,0,18632.059999999998,18632.059999999998,0,0,0,0,18632.059999999998
25042,278,7687562,23083440,119,119,1752264.68,0,103643.71610093687,1855908.41,1752264.68,0,0,0,0,1752264.68
25042,290,84374,253350,2,2,20369.34,0,0,20369.34,20369.34,0,0,0,0,20369.34
25042,295,3929686,11799669,74,74,881677.5599999999,0,67015.40722025148,948692.99,881677.5599999999,0,0,0,0,881677.5599999999
25042,299,544014,1633510,12,1,120960.39,0,10373.770369703834,131334.16,120960.39,0,0,0,0,120960.39
25042,517,1209906,3632985,10,10,292092.02999999997,0,0,292092.02999999997,292092.02999999997,0,0,0,0,292092.02999999997
25042,590,37902,113808,3,3,9150.14,0,0,9150.14,9150.14,0,0,0,0,9150.14
25042,593,1080121,3243279,1,1,260759.6,0,0,260759.6,260759.6,0,0,0,0,260759.6
25058,100,37176,111628,2,2,9656.94,0,0,9656.94,9656.94,0,0,0,0,9656.94
25058,203,51731,155333,1,1,11880.67,0,1557.1799637542879,13437.85,11880.67,0,0,0,0,11880.67
25058,204,1861402,5589230,31,31,452553.68,0,30970.57927911306,483524.26,452553.68,0,0,0,0,452553.68
25058,206,130573,392072,2,2,32187.95,0,1730.1999597269864,33918.149999999994,32187.95,0,0,0,0,32187.95
25058,208,991285,2976531,10,10,249886.79,0,7612.879822798741,257499.66999999998,249886.79,0,0,0,0,249886.79
25058,209,311897,936534,2,2,79289.34999999999,0,1730.1999597269864,81019.55,79289.34999999999,0,0,0,0,79289.34999999999
25058,234,128411,385579,2,2,30934.14,0,2422.279943617781,33356.42,30934.14,0,0,0,0,30934.14
25058,278,1361412,4087912,19,19,339284.59,0,14360.659665733987,353645.25,339284.59,0,0,0,0,339284.59
25059,100,10848,32573,1,1,2736.79,0,0,2736.79,2736.79,0,0,0,0,2736.79
25059,204,187537,563118,2,2,44960.59,0,2352.5599585167647,47313.15,44960.59,0,0,0,0,44960.59
25059,208,107150,321739,1,1,25520.149999999998,0,1512.359973332206,27032.51,25520.149999999998,0,0,0,0,25520.149999999998
25059,209,1039138,3120221,6,6,258800.19,0,3360.7999407382354,262160.99,258800.19,0,0,0,0,258800.19
25059,241,61044,183296,2,2,15400.55,0,0,15400.55,15400.55,0,0,0,0,15400.55
25059,278,168166,504952,2,2,40073.53,0,2352.5599585167647,42426.09,40073.53,0,0,0,0,40073.53
25062,204,57202,171760,1,1,13301.78,0,1557.1799637542879,14858.96,13301.78,0,0,0,0,13301.78
25062,209,305143,916253,1,1,79265.05,0,0,79265.05,79265.05,0,0,0,0,79265.05
25068,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
25068,100,14918,44794,1,1,3945.89,0,0,3945.89,3945.89,0,0,0,0,3945.89
25068,190,174404,523683,1,1,46131.25,0,0,46131.25,46131.25,0,0,0,0,46131.25
25068,500,1151367,3457210,1,1,304545.61,0,0,304545.61,304545.61,0,0,0,0,304545.61
25068,517,13840500,41558869,12,12,3660920.5100000002,0,0,3660920.5100000002,3660920.5100000002,0,0,0,0,3660920.5100000002
25068,528,598012,1795651,1,1,158178.88,0,0,158178.88,158178.88,0,0,0,0,158178.88
25068,531,911000,2735459,2,2,240966.56,0,0,240966.56,240966.56,0,0,0,0,240966.56
25068,590,1414126,4246196,5,5,374047.36,0,0,374047.36,374047.36,0,0,0,0,374047.36
25068,591,2399909,7206206,2,2,634794.65,0,0,634794.65,634794.65,0,0,0,0,634794.65
25068,592,2609000,7834044,2,2,690100.88,0,0,690100.88,690100.88,0,0,0,0,690100.88
25068,593,1527513,4586664,4,4,404039.19,0,0,404039.19,404039.19,0,0,0,0,404039.19
25068,597,1218000,3657289,1,1,322170.56,0,0,322170.56,322170.56,0,0,0,0,322170.56
25073,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
25074,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0
25074,100,41031,123203,3,3,10138.38,0,0,10138.38,10138.38,0,0,0,0,10138.38
25074,203,395003,1186076,10,10,86750.45999999999,0,10851.66443523357,97602.13,86750.45999999999,0,0,0,0,86750.45999999999
25074,204,1673673,5025541,35,35,374359.14,0,39192.586901035356,413551.73,374359.14,0,0,0,0,374359.14
25074,206,160178,480966,3,3,36616.22,0,2962.4399577496833,39578.66,36616.22,0,0,0,0,36616.22
25074,207,730211,2192605,19,19,161996.45,0,18432.95973710914,180429.41,161996.45,0,0,0,0,161996.45
25074,208,1609208,4831969,27,27,371188.1,0,26434.510062991038,397622.6,371188.1,0,0,0,0,371188.1
25074,209,658760,1978058,7,7,154545.37,0,8228.999882638009,162774.37,154545.37,0,0,0,0,154545.37
25074,234,986967,2963564,24,24,213944.21,0,29927.55593317322,243871.74,213944.21,0,0,0,0,213944.21
25074,241,64053,192333,15,15,15827.140000000001,0,0,15827.140000000001,15827.140000000001,0,0,0,0,15827.140000000001
25074,278,7569675,22729467,154,154,1680600.28,0,189807.5603029647,1870407.91,1680600.28,0,0,0,0,1680600.28
25074,590,26341,79094,1,1,6508.64,0,0,6508.64,6508.64,0,0,0,0,6508.64
25074,592,1291558,3878162,2,2,319133.93,0,0,319133.93,319133.93,0,0,0,0,319133.93
25076,0,0,0,70,69,0,0,0,0,0,0,0,0,0,0
25076,100,583582,1752323,59,59,147737.95,0,0,147737.95,147737.95,0,0,0,0,147737.95
25076,190,42720,128275,1,1,10814.86,0,0,10814.86,10814.86,0,0,0,0,10814.86
25076,201,40018,120162,11,11,10130.86,0,0,10130.86,10130.86,0,0,0,0,10130.86
25076,202,437876,1314811,16,16,97127.97,0,13723.72860893405,110851.71,97127.97,0,0,0,0,97127.97
25076,203,6422642,19285271,187,187,1402088.21,0,223853.1629416501,1625941.33,1402088.21,0,0,0,0,1402088.21
25076,204,22654139,68023583,450,450,5198623.6,0,536444.2010852431,5735067.83,5198623.6,0,0,0,0,5198623.6
25076,205,247706,743787,7,7,56469.66,0,6238.939881316893,62708.6,56469.66,0,0,0,0,56469.66
25076,206,878805,2638787,15,15,209661.06,0,12815.119756218483,222476.18,209661.06,0,0,0,0,209661.06
25076,207,2528960,7593706,67,67,572700.15,0,67524.97374547509,640225.07,572700.15,0,0,0,0,572700.15
25076,208,19286254,57910843,258,258,4643139.82,0,239323.2045473641,4882462.98,4643139.82,0,0,0,0,4643139.82
25076,209,11612698,34869448,119,119,2843392.05,0,96450.97540521689,2939843.02,2843392.05,0,0,0,0,2843392.05
25076,234,5935071,17821241,158,158,1336050.49,0,166458.28843347053,1502508.71,1336050.49,0,0,0,0,1336050.49
25076,241,259275,778524,64,64,65637.07,0,0,65637.07,65637.07,0,0,0,0,65637.07
25076,278,71879134,215831489,1328,1328,16776393.89,0,1420358.7395805717,18196752.57,16776393.89,0,0,0,0,16776393.89
25076,290,13638,40951,9,9,3452.5400000000004,0,0,3452.5400000000004,3452.5400000000004,0,0,0,0,3452.5400000000004
25076,295,14369340,43146831,389,389,3165901.31,0,471808.02512481454,3637709.36,3165901.31,0,0,0,0,3165901.31
25076,297,2,6,1,1,0.5,0,0,0.5,0.5,0,0,0,0,0.5
25076,299,15068890,45247382,869,18,2894082.96,0,920726.3072350597,3814809.38,2894082.96,0,0,0,0,2894082.96
25076,397,975223,2928302,1,1,246885.15,0,0,246885.15,246885.15,0,0,0,0,246885.15
25076,517,9921622,29791654,25,25,2511734.18,0,0,2511734.18,2511734.18,0,0,0,0,2511734.18
25076,523,544698,1635564,2,2,137894.39,0,0,137894.39,137894.39,0,0,0,0,137894.39
25076,526,100803,302681,1,1,25519.02,0,0,25519.02,25519.02,0,0,0,0,25519.02
25076,528,641100,1925031,3,3,162299.39,0,0,162299.39,162299.39,0,0,0,0,162299.39
25076,531,5368395,16119681,3,3,1359050.3,0,0,1359050.3,1359050.3,0,0,0,0,1359050.3
25076,580,384682,1155084,10,10,97385.20000000001,0,0,97385.20000000001,97385.20000000001,0,0,0,0,97385.20000000001
25076,587,792002,2378144,1,1,200501.32,0,0,200501.32,200501.32,0,0,0,0,200501.32
25076,589,3154300,9471418,35,3,798535.27,0,0,798535.27,798535.27,0,0,0,0,798535.27
25076,590,320976,963794,8,7,81257.51000000001,0,0,81257.51000000001,81257.51000000001,0,0,0,0,81257.51000000001
25076,592,5662977,17004220,10,10,1433625.77,0,0,1433625.77,1433625.77,0,0,0,0,1433625.77
25076,593,45303385,136032482,107,107,11468898.26,0,0,11468898.26,11468898.26,0,0,0,0,11468898.26
25076,597,3415563,10255910,8,8,864675.71,0,0,864675.71,864675.71,0,0,0,0,864675.71
25076,599,2975636,8934945,44,5,753305.17,0,0,753305.17,753305.17,0,0,0,0,753305.17
25076,663,4207251,12633112,4,4,1065097.66,0,0,1065097.66,1065097.66,0,0,0,0,1065097.66
25078,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
25080,241,225,676,1,1,53.89,0,0,53.89,53.89,0,0,0,0,53.89
25082,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
25082,100,24008,72089,5,5,6218.4,0,0,6218.4,6218.4,0,0,0,0,6218.4
25082,202,42521,127678,2,2,8358.42,0,2655.082706432794,11013.5,8358.42,0,0,0,0,8358.42
25082,203,217677,653618,6,6,48345.82,0,8035.291236830008,56381.11,48345.82,0,0,0,0,48345.82
25082,204,3401251,10212939,72,72,787112.02,0,93856.05229243879,880968.07,787112.02,0,0,0,0,787112.02
25082,206,102984,309230,2,2,25811.550000000003,0,862.5999696012976,26674.15,25811.550000000003,0,0,0,0,25811.550000000003
25082,207,194355,583589,4,4,46372.43,0,3967.959860165969,50340.39,46372.43,0,0,0,0,46372.43
25082,208,1975135,5930740,27,27,487130.95,0,24454.709138196788,511585.63,487130.95,0,0,0,0,487130.95
25082,209,1907754,5728412,20,20,478002.21,0,16130.619431544266,494132.83,478002.21,0,0,0,0,478002.21
25082,234,3708773,11136336,91,91,855979.64,0,104640.62215238206,960620.27,855979.64,0,0,0,0,855979.64
25082,241,11016,33078,3,3,2853.31,0,0,2853.31,2853.31,0,0,0,0,2853.31
25082,278,14201596,42643123,275,275,3375065.64,0,303330.17395040573,3678395.77,3375065.64,0,0,0,0,3375065.64
25085,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
25085,100,27113,81412,2,2,6440.500000000001,0,0,6440.500000000001,6440.500000000001,0,0,0,0,6440.500000000001
25085,592,277000,831748,1,1,65799.58,0,0,65799.58,65799.58,0,0,0,0,65799.58
25089,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
25089,100,38064,114295,5,5,9563.07,0,0,9563.07,9563.07,0,0,0,0,9563.07
25089,203,61384,184317,2,2,15421.78,0,0,15421.78,15421.78,0,0,0,0,15421.78
25089,204,3537048,10620697,75,75,809347.25,0,79286.44376604131,888633.69,809347.25,0,0,0,0,809347.25
25089,206,66095,198463,1,1,12133,0,4472.412438702256,16605.41,12133,0,0,0,0,12133
25089,208,2607674,7830063,38,38,621338.65,0,33802.67946112868,655141.33,621338.65,0,0,0,0,621338.65
25089,209,2507600,7529570,24,24,609170.28,0,20828.8094679539,629999.09,609170.28,0,0,0,0,609170.28
25089,234,180858,543063,4,4,40752.57,0,4685.519925304966,45438.090000000004,40752.57,0,0,0,0,40752.57
25089,278,7843997,23553169,146,146,1821266.75,0,149426.91997788465,1970693.66,1821266.75,0,0,0,0,1821266.75
25093,100,40404,121320,7,7,9710.43,0,0,9710.43,9710.43,0,0,0,0,9710.43
25097,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0
25097,100,135315,406311,9,9,34625.79,0,0,34625.79,34625.79,0,0,0,0,34625.79
25097,203,40020,120168,1,1,10240.7,0,0,10240.7,10240.7,0,0,0,0,10240.7
25097,204,1099182,3300513,19,19,254651.19999999998,0,26618.466802837112,281269.66,254651.19999999998,0,0,0,0,254651.19999999998
25097,207,971183,2916171,26,26,211880.88999999998,0,36635.14030864365,248516.03,211880.88999999998,0,0,0,0,211880.88999999998
25097,208,3802971,11419184,63,63,910262.04,0,62880.94005424111,973142.98,910262.04,0,0,0,0,910262.04
25097,209,1970284,5916172,21,21,485528.19,0,18647.925481874885,504176.13,485528.19,0,0,0,0,485528.19
25097,234,6520200,19578208,165,165,1458110.12,0,210344.68954197766,1668454.78,1458110.12,0,0,0,0,1458110.12
25097,241,38275,114929,2,2,9794.26,0,0,9794.26,9794.26,0,0,0,0,9794.26
25097,278,15810811,47475122,322,322,3664395.47,0,381434.3203347174,4045829.86,3664395.47,0,0,0,0,3664395.47
25097,299,11232280,33727106,330,3,2403165.33,0,471057.29619088036,2874222.65,2403165.33,0,0,0,0,2403165.33
25097,490,480399,1442494,1,1,122929.32,0,0,122929.32,122929.32,0,0,0,0,122929.32
25097,517,18871916,56666701,20,20,4829136.26,0,0,4829136.26,4829136.26,0,0,0,0,4829136.26
25097,522,194879,585163,1,1,49867.59,0,0,49867.59,49867.59,0,0,0,0,49867.59
25097,523,333900,1002602,2,2,85441.73999999999,0,0,85441.73999999999,85441.73999999999,0,0,0,0,85441.73999999999
25097,528,1005283,3018563,3,3,257241.97,0,0,257241.97,257241.97,0,0,0,0,257241.97
25097,529,2265959,6803995,1,1,579836.46,0,0,579836.46,579836.46,0,0,0,0,579836.46
25097,531,6405751,19234548,2,2,1639168.1400000001,0,0,1639168.1400000001,1639168.1400000001,0,0,0,0,1639168.1400000001
25097,535,52185,156696,2,2,13353.630000000001,0,0,13353.630000000001,13353.630000000001,0,0,0,0,13353.630000000001
25097,580,141764,425675,1,1,36276.01,0,0,36276.01,36276.01,0,0,0,0,36276.01
25097,590,675122,2027189,5,5,172757.06,0,0,172757.06,172757.06,0,0,0,0,172757.06
25097,591,3472998,10428371,1,1,888705.76,0,0,888705.76,888705.76,0,0,0,0,888705.76
25097,592,6535001,19622647,4,4,1672241.95,0,0,1672241.95,1672241.95,0,0,0,0,1672241.95
25097,593,5989580,17984912,9,9,1532674.2,0,0,1532674.2,1532674.2,0,0,0,0,1532674.2
25097,597,3412287,10246074,5,5,873170.45,0,0,873170.45,873170.45,0,0,0,0,873170.45
25097,599,5555747,16682245,50,3,1421661.14,0,0,1421661.14,1421661.14,0,0,0,0,1421661.14
25097,663,4230903,12704132,3,3,1082646.1,0,0,1082646.1,1082646.1,0,0,0,0,1082646.1
25098,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,NA,0
25100,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0
25100,100,295781,888141,16,16,73538.05,0,0,73538.05,73538.05,0,0,0,0,73538.05
25100,202,32488,97552,1,1,6586.89,0,1490.39999000516,8077.29,6586.89,0,0,0,0,6586.89
25100,203,1071398,3217083,33,33,221148.21,0,45226.27049670602,266374.52,221148.21,0,0,0,0,221148.21
25100,204,3640491,10931298,75,75,808467.79,0,96643.49695189459,905111.29,808467.79,0,0,0,0,808467.79
