year,class_group,cty_mc_PC,cty_mc_parcels,cty_mc_PC_residential,cty_mc_PC_industrial,cty_mc_PC_commercial,cty_mc_PC_com_incent,cty_mc_PC_com_incent_inTIF,cty_mc_PC_ind_incent,cty_mc_PC_ind_incent_inTIF,cty_mc_PC_inTIF,cty_mc_PC_withincents,cty_mc_PC_incents_inTIFs,cty_mc_PC_claimed_exe,cty_mc_PC_comandind,cty_mc_PC_comandind_inTIF,cty_mc_fmv_incentive,cty_mc_fmv_taxed,cty_mc_fmv_incents_inTIFs,cty_mc_fmv_inTIF,cty_mc_fmv_incents_tif_increment,cty_mc_fmv_tif_increment,cty_mc_fmv_untaxable_value,cty_mc_fmv,cty_mc_fmv_exemptions,cty_mc_fmv_abatements,cty_mc_zero_bill,cty_mc_fmv_residential,cty_mc_fmv_c2,cty_mc_fmv_industrial,cty_mc_fmv_indwithincent,cty_mc_fmv_ind_incent_inTIF,cty_mc_fmv_commercial,cty_mc_fmv_comwithincent,cty_mc_fmv_com_incent_inTIF,cty_mc_fmv_comandind,cty_mc_levy,cty_mc_current_rate_avg,cty_mc_avg_C2_bill_noexe,cty_mc_avg_C2_bill_withexe,cty_mc_av_taxed,cty_mc_av_taxed_commerc,cty_mc_av_taxed_indust,cty_mc_untaxable_value_av,cty_mc_av,cty_mc_final_tax_to_dist,cty_mc_final_tax_to_tif,cty_mc_taxed_eav,cty_mc_taxed_eav_commerc,cty_mc_taxed_eav_indust,exempt_allexemptions_eav,exempt_GHE_eav,exempt_SR_eav,exempt_FR_eav,exempt_LTHO_eav,exempt_DIS_eav,exempt_VET_eav,total_value_eav,untaxable_value_eav,has_HO_exemp,has_SR_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,cty_mc_taxable_value_fmv,cty_mc_pct_fmv_untaxable,cty_mc_pct_fmv_taxed,cty_mc_pct_fmv_incentinTIF,cty_mc_pct_fmv_incents_tif_increment,cty_mc_pct_av_taxed,cty_mc_pct_av_untaxable,cty_mc_pct_incent_oftotalPC,cty_mc_pct_incent_ofcomPC,cty_mc_pct_incent_ofindPC,cty_mc_pct_PC_incent_inTIF
2021,7A,51,51,0,0,51,51,26,0,0,26,51,26,0,51,26,330871270,204502701.68058407,254849110,254849110,126368573.27714702,126368573.27714702,43097944.107999064,330871270,0,0,0,0,0,0,0,0,330871270,330871270,254849110,330871270,4972970.984809303,0.10493117647058824,NA,NA,20987270.00422983,20987270.00422983,0,43097944.107999064,33762803,4972970.984809303,3064721.2951906975,63018475.64170091,63018475.64170091,0,0,0,0,0,0,0,0,101379568.56809999,129410196.7730888,0,0,0,0,0,0,0,0,287773325.8920009,0.1302559273520456,0.6180733119578018,0.770236442710786,0.3819267030260652,0.6216092308517699,1.2764918868850748,1,1,NA,0.5098039215686274
2021,7B,253,253,0,0,253,253,81,0,0,81,253,81,6,253,81,2589747270,1616589972.2126138,1326940140,1326940140,973133430.8034135,973133430.8034135,338421997.089489,2589747270,0,290305.391814034,0,0,0,0,0,0,2589747270,2589747270,1326940140,2589747270,35596174.58343084,0.08760241106719367,NA,NA,163203416.51999784,163203416.51999784,0,338421997.089489,260641370,35596174.58343084,20030111.196569156,490050898.78459746,490050898.78459746,0,130755,0,0,0,0,0,0,782627841.699,1016179730.6606086,0,0,0,0,0,0,0,6,2251325272.910511,0.13067761515180165,0.6242269239703123,0.5123820981960143,0.3757638600786761,0.6261608298022598,1.298420113006193,1,1,NA,0.3201581027667984
2021,8A,531,503,0,0,531,531,209,0,0,209,531,209,0,531,209,500214000,426083504.50981826,203965750,203965750,70639234.19536376,70639234.19536376,70976449.09600912,500214000,0,0,0,0,0,0,0,0,500214000,500214000,203965750,500214000,25327201.18804739,0.20620261770244822,NA,NA,42614580.91138635,42614580.91138635,0,70976449.09600912,50028025,25327201.18804739,3360629.53195261,127958802.10261978,127958802.10261978,0,0,0,0,0,0,0,0,150219150.6675,213120983.70058656,0,0,0,0,0,0,0,0,429237550.90399086,0.14189216834396703,0.8518024375763539,0.4077569800125546,0.14121802707513936,0.851814176381865,1.4187337816355756,1,1,NA,0.3935969868173258
2021,8B,533,518,0,533,0,0,0,533,191,191,533,191,0,533,191,388683790,240770401.4865949,203185610,203185610,135505514.43117166,135505514.43117166,49666111.6661064,388683790,0,0,0,0,0,388683790,388683790,203185610,0,0,0,388683790,15304493.249301406,0.21398891181988744,NA,NA,24077040.14865949,0,24077040.14865949,49666111.6661064,38868379,15304493.249301406,6776965.590698595,72296128.45437986,0,72296128.45437986,0,0,0,0,0,0,0,116710081.6233,149132433.49981767,0,0,0,0,0,0,0,0,339017678.3338936,0.12778024950849223,0.6194505860061591,0.5227529812858931,0.3486266160756837,0.6194505860061591,1.2778024950849225,1,NA,1,0.35834896810506567
2021,9,985,985,0,0,0,0,0,0,0,523,0,0,0,0,0,0,944443958.8116499,0,500124990,0,257763070.80108103,25776307.080108102,1246518170,0,0,6,0,0,0,0,0,0,0,0,0,23676325.884149723,0.0875224771573604,NA,NA,94444395.881165,0,0,25776307.080108102,124651817,23676325.884149723,5455983.395850278,283588187.51237416,0,0,0,0,0,0,0,0,0,374292010.9059,77398517.2694406,0,0,0,0,0,0,0,0,1220741862.9198918,0.02067864528609968,0.7576656173504875,NA,NA,0.7576656173504875,0.2067864528609968,0,NA,NA,NA
2022,0,97558,96670,0,0,0,0,0,0,0,37996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97558,0,0,0,0,0,0,0,0,0,0,0.11116772012546383,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
2022,1,63273,63176,0,0,0,0,0,0,0,22492,0,0,1,0,0,0,3493131400.663115,0,1836883850,0,738101496.3942136,73810431.81611528,4233142920,2821.7669391524432,0,4827,0,0,0,0,0,0,0,0,0,103489639.37604456,0.1150608163039527,NA,NA,349313140.0663115,0,0,73810431.81611528,423314292,103489639.37604456,18688184.753955442,1021286827.611875,0,0,825,0,0,0,0,0,825,1237643995.5204,215799559.50077623,0,0,0,0,0,0,1,0,4159332488.1838846,0.017436319352079725,0.8251862662513447,NA,NA,0.8251862662513447,0.17436319352079724,0,NA,NA,NA
2022,2,1586938,1147151,1586938,0,0,0,0,0,0,192502,0,0,1011743,0,0,0,370757342545.3073,0,50617698590,0,17876135185.77198,7112139107.12992,442031368900,53224183982.464066,43438.109245134576,32919,442031368900,442031368900,0,0,0,0,0,0,0,9451028236.04727,0.10087019095894112,5784.416728813707,6436.804648057857,37078423208.21581,0,0,7112139107.12992,44206518608,9451028236.04727,388531389.32273144,108406185933.86052,0,0,15561252230.953,9968060106,2682557561,2449573989,35405929,50243492,375398453.953,129246598454.20952,20793761107.51569,1010547,341875,109889,840,25921,23,7664,2,434919229792.87006,0.0160896705698253,0.83875799011265,NA,NA,0.8387546537425314,0.16088439739389124,0,NA,NA,NA
2022,3,19982,19070,19982,0,0,0,0,0,0,5767,0,0,26,0,0,0,39140600382.97553,0,13832111070,0,5902665150.792433,591586286.6016294,45117652850,13197715.223860176,0,33,45117652850,0,0,0,0,0,0,0,0,919615515.4241316,0.09305651936743069,NA,NA,3914060038.297554,0,0,591586286.6016294,4511765285,919615515.4241316,129793937.28586838,11443537333.970558,0,0,3858616,70000,2596489,1192127,0,0,0,13191048163.754501,1729620826.137184,7,21,2,0,0,0,0,0,44526066563.39837,0.013112080288583305,0.8675229740586013,NA,NA,0.8675229740586016,0.13112080288583305,0,NA,NA,NA
2022,4,443,406,0,28,414,0,0,0,0,138,0,0,0,442,137,0,436961606.3010308,0,273428190,0,81261837.61543778,16252367.523087557,518223535,0,0,6,0,0,18705415,0,0,499250745,0,0,517956160,20952113.583749473,0.10475544018058691,NA,NA,87392321.26020616,83718825.4886879,3636543.883173121,16252367.523087557,103644707,20952113.583749473,3501480.416250527,255508929.66846478,244768730.08127686,10632163.351233255,0,0,0,0,0,0,0,303026029.8559,47517046.92725109,0,0,0,0,0,0,0,0,501971167.47691244,0.031361693218135214,0.8431913581482378,NA,NA,0.8431913581482378,0.15680846609067609,0,0,0,NA
2022,5A,69452,64822,0,0,69452,0,0,0,0,28389,0,0,74,69452,28389,0,70158896055.90915,0,32650103128,0,14380024496.492743,3597767258.6445117,84567580904,6679429.490029757,4365108.595273113,501,0,0,0,0,0,84567580904,0,0,84567580904,4245450022.8342857,0.10119236235097621,NA,NA,17539724013.977287,17539724013.977287,0,3597767258.6445117,21141895226,4245450022.8342857,821118392.7157146,51280891099.665405,51280891099.665405,0,8072729,2892365,1845200,142597,0,2000,0,61812559072.2562,10518792134.098959,60,19,4,0,1,0,0,13,80969813645.35548,0.0425431024535117,0.8296192856167022,NA,NA,0.8296192856167022,0.1701724098140468,0,0,NA,NA
2022,5B,21998,21383,0,21998,0,0,0,0,0,10490,0,0,26,21998,10490,0,11903756117.727581,0,6569278508,0,3713563159.824716,928931022.5381813,15619869760,110271.2316585149,2050659.0963505146,20,0,0,15619869760,0,0,0,0,0,15619869760,871178517.6995353,0.1022200913719429,NA,NA,2975939029.4318953,0,2975939029.4318953,928931022.5381813,3904967440,871178517.6995353,219713250.8104648,8700752940.350033,0,8700752940.350033,1579478,70600,8000,0,0,2000,0,11416953304.328001,2715915630.5948806,9,1,0,0,1,0,0,17,14690938737.461819,0.05947111191138263,0.7620906128302815,NA,NA,0.7620906128302815,0.23788444764553052,0,NA,0,NA
2022,6,2325,2276,0,2325,0,0,0,2325,755,755,2325,755,0,2325,755,8135503590,6507974890.348089,2732814940,2732814940,1627519898.11852,1627519898.11852,1138946597.340456,8135503590,0,0,0,0,0,8135503590,8135503590,2732814940,0,0,0,8135503590,204236505.06064838,0.11581598279569892,NA,NA,650799115.0584184,0,650799115.0584184,1138946597.340456,813551985,204236505.06064838,45875327.89935161,1902741372.696298,0,1902741372.696298,0,0,0,0,0,0,0,2378581938.5445004,3329938166.644292,0,0,0,0,0,0,0,0,6996556992.659544,0.13999706161280864,0.7999473933423819,0.33591220380741055,0.20005152479055327,0.7999477932051489,1.39996781808658,1,NA,1,0.3247311827956989
2022,7A,70,70,0,0,70,70,40,0,0,40,70,40,3,70,40,496820665,302636438.2370573,382411895,382411895,194184230.51467967,194184230.51467967,64599784.269638024,496820665,0,213041.69374422816,0,0,0,0,0,0,496820665,496820665,382411895,496820665,7394114.597259847,0.10243585714285715,NA,NA,30781718.40940165,30781718.40940165,0,64599784.269638024,50482807,7394114.597259847,4516268.682740153,89996510.1135676,89996510.1135676,0,62287,0,0,0,0,0,0,147596582.82590002,188870389.2691407,0,0,0,0,0,0,0,3,432220880.730362,0.1300263632746396,0.6091462363729523,0.76971817386058206,0.3908537711785392,0.6097465699441327,1.2796393090748306,1,1,NA,0.5714285714285714
2022,7B,256,254,0,0,256,256,95,0,0,95,256,95,3,256,95,2708511030,1598852163.5147996,1483688160,1483688160,1109658905.333756,1109658905.333756,350512276.9239906,2708511030,0,4709.785545712624,0,0,0,0,0,0,2708511030,2708511030,1483688160,2708511030,34754716.23360004,0.0887334375,NA,NA,160167125.46663946,160167125.46663946,0,350512276.9239906,271133012,34754716.23360004,23329629.426399954,468280624.7268138,468280624.7268138,0,1377,0,0,0,0,0,0,792711587.1844001,1024792744.0426714,0,0,0,0,0,0,0,3,2357998753.0760093,0.12941142681039428,0.5903066835636256,0.547787379695478,0.4096933307795154,0.5907326602731778,1.2927687201881215,1,1,NA,0.37109375
2022,8A,557,524,0,0,557,557,223,0,0,223,557,223,0,557,223,476098098.3333333,400577277.4325591,191388001.66666666,191388001.66666666,73765493.21176314,73765493.21176314,64715141.27673909,476098098.3333333,0,0,0,0,0,0,0,0,476098098.3333333,476098098.3333333,191388001.66666666,476098098.3333333,25899183.965541393,0.21681305206463194,NA,NA,43204464.679356076,43204464.679356076,0,64715141.27673909,51236477,25899183.965541393,3789566.164458609,126316893.38303335,126316893.38303335,0,0,0,0,0,0,0,0,149800087.80490002,189207658.55080208,0,0,0,0,0,0,0,0,411382957.05659425,0.1359281658617962,0.8413755039872068,0.4019927874878195,0.15493759263057857,0.8432364442105588,1.2630677413035072,1,1,NA,0.400359066427289
2022,8B,1175,1161,0,1175,0,0,0,1175,811,811,1175,811,0,1175,811,947741890,529697270.4098165,510220820,510220820,411946563.1056629,411946563.1056629,120649246.87203877,947741890,0,0,0,0,0,947741890,947741890,510220820,0,0,0,947741890,32736094.239583656,0.2554056425531915,NA,NA,52969727.04098165,0,52969727.04098165,120649246.87203877,94774189,32736094.239583656,30018155.850416344,154867590.94971806,0,154867590.94971806,0,0,0,0,0,0,0,277091296.3793,352742203.07977974,0,0,0,0,0,0,0,0,827092643.1279613,0.127301798248085,0.5589045667379084,0.538354192616726,0.4346611323739873,0.5589045667379084,1.27301798248085,1,NA,1,0.6902127659574468
2022,9,989,989,0,0,0,0,0,0,0,524,0,0,0,0,0,0,790182081.6651766,0,434460580,0,190124118.22624883,19012411.822624885,1010384050,0,0,5,0,0,0,0,0,0,0,0,0,19828941.52876744,0.09105209302325581,NA,NA,79018208.16651766,0,0,19012411.822624885,101038405,19828941.52876744,4076104.191232558,231025535.2164477,0,0,0,0,0,0,0,0,0,295405984.69850004,55586588.44580837,0,0,0,0,0,0,0,0,991371638.1773751,0.018817014998034544,0.7820611198931502,NA,NA,0.7820611198931501,0.18817014998034545,0,NA,NA,NA
2023,0,97617,96721,0,0,0,0,0,0,0,38198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97617,0,0,0,0,0,0,0,0,0,0,0.09704033518751856,NA,NA,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9.0489,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA
2023,1,63183,63084,0,0,0,0,0,0,0,22595,0,0,1,0,0,0,3450077610.9204884,0,1832569570,0,802822890.9916328,80282612.34287246,4254802430,3232.437091801213,0,4862,0,0,0,0,0,0,0,0,0,93856979.56673338,0.10082713862906162,NA,NA,345007761.0920488,0,0,80282612.34287246,425480243,93856979.56673338,19866955.053266615,1040646909.781947,0,0,975,0,0,0,0,0,975,1283376056.9609,242156443.60980624,0,0,0,0,0,0,1,0,4174519817.6571274,0.018868705107624107,0.8108667012584385,NA,NA,0.8108667012584385,0.18868705107624106,0,NA,NA,NA
2023,2,1586893,1147774,1586893,0,0,0,0,0,0,191955,0,0,1001421,0,0,0,394283993640.11884,0,50895258060,0,18976964380.547054,7230786008.281671,466770259540,53309887761.813065,422859.1320491993,27053,466770259540,466770259540,0,0,0,0,0,0,0,10022887807.725784,0.09047332955656118,6055.367083686325,6891.962369043588,39430729181.598526,0,0,7230786008.281671,46680022934,10022887807.725784,424115917.06421506,118934908430.45561,0,0,16080028992.5956,9886109432,2712558107,2884583742,26134784,54304845,516210535.59560007,140800953175.82413,21810219836.779915,1000524,348710,99055,582,27931,12,8733,7,459539473531.7183,0.015491102658099035,0.844706760085109,NA,NA,0.8447024380718254,0.15490108088646704,0,NA,NA,NA
2023,3,19035,19028,19035,0,0,0,0,0,0,5742,0,0,15,0,0,0,40109870463.81784,0,14779683440,0,6892348471.6065,689790598.5779493,47083521900,5085701.024433908,471813.14855949336,27,47083521900,0,0,0,0,0,0,0,0,939866020.4602072,0.083152231678487,NA,NA,4010987046.381784,0,0,689790598.5779493,4708352190,939866020.4602072,160252983.94979277,12098340228.001377,0,0,1676313,50000,1484000,0,0,0,0,14201802710.697,2080615382.4906688,5,9,0,0,0,0,0,3,46393731301.42205,0.014650361118757968,0.8518876423264726,NA,NA,0.8518876423264726,0.14650361118757968,0,NA,NA,NA
2023,4,433,396,0,27,406,0,0,0,0,134,0,0,0,433,134,0,472320398.06742716,0,272402135,0,78285882.98926182,15657176.597852366,550606365,0,0,7,0,0,16293465,0,0,534312900,0,0,550606365,22301621.74542467,0.09287769053117782,NA,NA,94464079.61348543,91311338.51091261,3152741.1025728215,15657176.597852366,110121273,22301621.74542467,3440085.2145753303,284932003.3381561,275422390.3504657,9509612.987690402,0,0,0,0,0,0,0,332158795.74990004,47226741.772102095,0,0,0,0,0,0,0,0,534949188.40214765,0.028436243372980924,0.8578186306789737,NA,NA,0.8578186306789736,0.14218121686490462,0,0,0,NA
2023,5A,69558,64989,0,0,69558,0,0,0,0,27856,0,0,75,69558,27856,0,70978553863.97821,0,32429262304,0,14610918977.633944,3655415126.4991264,85619283772,4171463.05075755,6570065.311805855,484,0,0,0,0,0,85619283772,0,0,85619283772,4250692555.02829,0.0908741711952615,NA,NA,17744638465.994553,17744638465.994553,0,3655415126.4991264,21404820943,4250692555.02829,838390953.2217101,53523153004.97938,53523153004.97938,0,8099918,2456075,565680,121841,0,2000,0,64563361410.3709,11025828646.059317,54,16,2,0,1,0,0,20,81963868645.50087,0.04269382977126181,0.8290019577013825,NA,NA,0.8290019577013825,0.17077531908504723,0,0,NA,NA
2023,5B,21944,21305,0,21944,0,0,0,0,0,10381,0,0,32,21944,10381,0,12615610165.639515,0,6664937728,0,3857051447.519002,967033054.83138,16475191948,97404.10436627656,10983367.702151641,20,0,0,16475191948,0,0,0,0,0,16475191948,896613104.9739866,0.09231432737878235,NA,NA,3153902541.4098787,0,3153902541.4098787,967033054.83138,4118797987,896613104.9739866,232050646.98601335,9513116235.654617,0,9513116235.654617,8355733,53450,16000,2000,0,2000,0,12423530368.1881,2916861803.287892,7,2,1,0,1,0,0,25,15508158893.16862,0.058696314912966625,0.7657337289579186,NA,NA,0.7657337289579186,0.2347852596518665,0,NA,0,NA
2023,6,2394,2364,0,2394,0,0,0,2394,780,780,2394,780,6,2394,780,8704660180,6861245350.070275,2885806470,2885806470,1843390415.0712104,1843390415.0712104,1213925694.3398542,8704660180,0,4014763.120379273,1,0,0,8704660180,8704660180,2885806470,0,0,0,8704660180,207301999.76815966,0.102916328320802,NA,NA,686911080.9324347,0,686911080.9324347,1213925694.3398542,871252564,207301999.76815966,50098698.07184035,2071929893.416503,0,2071929893.416503,1210973,0,0,0,0,0,0,2627959108.7932,3661564071.8373027,0,0,0,0,0,0,0,6,7490734485.660146,0.1394569884679696,0.7882266749292303,0.3315243111535228,0.21177052026759421,0.7884178587420888,1.3933109003049708,1,NA,1,0.3258145363408521
2023,7A,75,74,0,0,75,75,47,0,0,47,75,47,0,75,47,358189380,237897477.70547578,236328310,236328310,120291898.8012615,120291898.8012615,45278687.95608469,358189380,0,0,0,0,0,0,0,0,358189380,358189380,236328310,358189380,6727568.375153153,0.09450466666666667,NA,NA,26576941.4521869,26576941.4521869,0,45278687.95608469,38958202,6727568.375153153,3094854.474846846,80164028.50223134,80164028.50223134,0,0,0,0,0,0,0,0,117509624.69260001,136574106.48193827,0,0,0,0,0,0,0,0,312910692.04391533,0.12640991186306164,0.6641667536471232,0.6597859210677882,0.33583323660031883,0.6821911712503288,1.1622376195925235,1,1,NA,0.6266666666666667
2023,7B,229,228,0,0,229,229,70,0,0,70,229,70,4,229,70,2600492213.3333335,1561298868.330942,1339208220,1339208220,1039193379.0830141,1039193379.0830141,337075528.61164814,2600492213.3333335,0,106987.58965178087,0,0,0,0,0,0,2600492213.3333335,2600492213.3333335,1339208220,2600492213.3333335,34676210.65063397,0.08443266375545852,NA,NA,157287954.90319958,157287954.90319958,0,337075528.61164814,261310670,34676210.65063397,22171310.49936603,474427658.37452096,474427658.37452096,0,48406,0,0,0,0,0,0,788191373.921,1016720916.9513143,0,0,0,0,0,0,0,4,2263416684.7216854,0.1296198953734154,0.6003859039937888,0.5149825918084143,0.399614109111662,0.6019193739895872,1.2899416951158105,1,1,NA,0.3056768558951965
2023,8A,601,563,0,0,601,601,233,0,0,233,601,233,3,601,233,484216010,407331706.1328344,204434320,204434320,75339765.05979198,75339765.05979198,65293253.63607366,484216010,0,48970.59311076484,0,0,0,0,0,0,484216010,484216010,204434320,484216010,21095106.886823528,0.16571806988352744,NA,NA,44614458.8834169,44614458.8834169,0,65293253.63607366,52990938,21095106.886823528,3087057.8631764716,134570592.3300504,134570592.3300504,0,14771,0,0,0,0,0,0,159836566.2894,196944040.94248897,0,0,0,0,0,0,0,3,418922756.36392635,0.13484323584441923,0.8412189967300635,0.4221965316677571,0.1555912309875751,0.8419261965775525,1.2321588577291018,1,1,NA,0.3876871880199667
2023,8B,1243,1228,0,1243,0,0,0,1243,866,866,1243,866,7,1243,866,1052535330,594902670.665705,554775360,554775360,450897163.6059267,450897163.6059267,134340331.9589565,1052535330,0,152149.98508105957,0,0,0,1052535330,1052535330,554775360,0,0,0,1052535330,27993842.027255595,0.18611576025744167,NA,NA,59490267.066570505,0,59490267.066570505,134340331.9589565,105253533,27993842.027255595,25199647.262744404,179440492.55289662,0,179440492.55289662,45893,0,0,0,0,0,0,317476231.58790004,405210743.28780055,0,0,0,0,0,0,0,7,918194998.0410435,0.12763498585739302,0.5652092178850708,0.5270847867881071,0.42839147604282957,0.565209217885071,1.2763498585739304,1,NA,1,0.6967015285599356
2023,9,956,956,0,0,0,0,0,0,0,512,0,0,0,0,0,0,736496826.9936377,0,422210120,0,192031755.97358674,19203175.597358674,958616790,0,0,3,0,0,0,0,0,0,0,0,0,17740822.247997355,0.08369870292887029,NA,NA,73649682.69936377,0,0,19203175.597358674,95861679,17740822.247997355,4174320.132002645,222149537.92609096,0,0,0,0,0,0,0,0,0,289147582.36770004,57922538.554312974,0,0,0,0,0,0,0,0,939413614.4026413,0.020032171142504895,0.7682911823332843,NA,NA,0.7682911823332843,0.20032171142504893,0,NA,NA,NA
