year,clean_name,muni_PC_total,muni_PC_residential,muni_PC_industrial,muni_PC_commercial,muni_PC_inTIF,muni_PC_withincents,muni_PC_incents_inTIFs,muni_PC_claimed_exe,muni_fmv_incentive,muni_fmv_taxed,muni_fmv_inTIF,muni_fmv_exempt,muni_fmv_abated,muni_fmv_tif_increment,muni_fmv_abates_inTIF,muni_fmv_incents_inTIF,muni_fmv_untaxable_value,muni_fmv,muni_fmv_residential,muni_fmv_industrial,muni_fmv_commercial,muni_zero_bill,muni_levy,muni_current_rate_avg,muni_eav_taxed,muni_min_TC_rate,muni_max_TC_rate,muni_avg_C2_bill_noexe,muni_avg_C2_bill_withexe,muni_eav,muni_range_TC_rate,muni_effective_rate,muni_pct_eav_taxed,pct_fmv_taxed,pct_fmv_w_incentclass,pct_fmv_inTIF,pct_fmv_in_tif_increment,pct_fmv_untaxable_value,pct_fmv_incents_inTIFs
2014,Willow Springs,3240,2796,23,71,397,0,0,2115,0,533877308,43962648,71486005,0,32900752,0,0,104386757,638263950,589938320,16995572,18133468,216,16641953.9,12.011,158309426.33379433,7.936,14.944,3882.579,5813.315,188306698,7.008,2.607,0.105,0.836,0,0.069,0.052,0.164,0
2014,Wilmette,10923,10306,6,233,0,0,0,7706,0,5493955159,0,265939320,0,0,0,0,265939320,5759789774,5534370010,2270716,209661268,297,141405084.25,8.919,1583903908.236208,7.638,9.606,9421.525,13397.263,1656352267,1.968,2.455,0.089,0.954,0,0,0,0.046,0
2014,Winnetka,4905,4530,0,127,0,0,0,3245,0,4442619970,0,103086658,0,0,0,0,103086658,4545706788,4462654800,0,69105528,215,109363246.69,8.842,1238994333.7351606,7.777,9.446,20426.212,24237.812,1267091464,1.669,2.406,0.088,0.977,0,0,0,0.023,0
2014,Worth,4187,3722,3,198,53,0,0,2794,0,432826778,6075752,96077984,0,308781,0,0,96386765,529213578,477011860,534792,41799776,212,20890545.09,15.452,135253587.40615764,10.946,15.802,4217.309,4084.572,161532737,4.856,3.947,0.154,0.818,0,0.011,0.001,0.182,0
2014,NA,39673,32873,429,648,0,18,0,23632,33594820,7340359407,0,832210458,1444,0,0,0,837991982,8177964196,7416895080,227123756,377851760,3117,212391245.96,10.339,2234005468.2058764,1.928,26.731,4163.47,5298.096,2460742693,24.803,2.597,0.095,0.898,0.004,0,0,0.102,0
2015,Alsip,7224,5948,435,273,354,72,0,4614,113480920,1155102655,61709502,150205632,29372599,28114413,0,0,227918745,1362807210,842711380,361585756,138465164,385,66532901.71,14.526,459118766.2206147,12.373,15.532,4307.507,4206.232,518396260,3.159,4.882,0.145,0.848,0.083,0.045,0.021,0.167,0
2015,Arlington Heights,29944,27893,212,905,161,25,0,21412,48636530,7677685089,92233962,785310872,0,14816273,0,0,800127145,8477811420,7384216840,199002386,861493044,613,275338354.76,11.203,2447744758.466323,10.394,12.805,5183.548,7286.449,2667326076,2.411,3.248,0.112,0.906,0.006,0.011,0.002,0.094,0
2015,Barrington,2554,2124,13,219,192,0,0,1417,0,851940794,34870876,48697253,0,4785599,0,0,53497535,905438356,776318980,10296652,113570624,143,22887342.28,8.303,275482364.94105357,7.384,10.857,6608.788,8281.899,291193282,3.473,2.528,0.083,0.941,0,0.039,0.005,0.059,0
2015,Barrington Hills,1335,1033,0,2,0,0,0,581,0,785743779,0,19298227,0,0,0,0,20334703,806078526,790731930,0,100596,158,19133064.76,9.161,209715993.25211522,8.971,11.574,13605.692,21699.561,214865736,2.603,2.374,0.091,0.975,0,0,0,0.025,0
2015,Bartlett,5785,5417,15,77,11,1,0,4225,1826710,1128715061,6923720,128415005,0,0,0,0,128624802,1257242698,1169548600,26410046,38213092,143,44664679.96,13.383,326333454.71711946,11.638,27.12,5899.483,6996.353,360574957,15.482,3.553,0.137,0.898,0.001,0.006,0,0.102,0
2015,Bedford Park,1069,231,438,82,391,105,27,188,342494180,686619663,250319028,6254859,12494189,86321319,0,48049980,117427264,791690036,29964680,582161612,164400124,206,46118708.83,15.064,310479047.0363157,11.945,18.203,4113.719,5025.294,373000623,6.258,5.825,0.149,0.867,0.433,0.316,0.109,0.148,0.061
2015,Bellwood,6746,5939,172,249,2352,29,18,4423,14742900,569334830,288402240,141520022,0,3432863,0,13286400,144952886,714287740,575630740,89902804,45176336,300,39335565.47,19.694,199735753.08804882,18.145,19.867,4825.396,3467.569,238775283,1.722,5.507,0.197,0.797,0.021,0.404,0.005,0.203,0.019
2015,Bensenville,76,0,65,1,0,3,0,0,1945030,35309223,0,0,0,0,0,0,0,35309232,0,33664554,537588,4,2840853.7600000002,12.697,22333976.805841893,12.203,13.019,NA,NA,22333983,0.816,8.046,0.127,1,0.055,0,0,0,0
2015,Berkeley,2452,1798,32,52,107,4,4,1446,12151380,242798320,42154832,46893824,0,0,0,12151380,46893824,289692206,236643900,39113200,12689156,539,12196236.17,15.005,80662023.07858133,12.721,15.498,4934.928,3996.392,93175656,2.777,4.21,0.151,0.838,0.042,0.146,0,0.162,0.042
2015,Berwyn,15619,14314,47,856,982,3,3,10566,1582240,1897441163,178498842,344477234,0,25688842,0,1582240,370166077,2267607160,2048812540,7182492,196189068,332,91585190.53,15.787,579858119.7621628,15.554,15.931,5499.205,4634.65,685882224,0.377,4.039,0.158,0.837,0.001,0.079,0.011,0.163,0.001
2015,Blue Island,8000,6247,223,380,1032,54,45,4062,46117740,601032799,117727222,125552955,2949438,52283358,0,34979050,181033271,781816478,626211670,53767686,83205462,748,32505835.19,16.752,192548613.77133328,13.971,20.302,3752.829,3166.995,244994883,6.331,4.158,0.169,0.769,0.059,0.151,0.067,0.232,0.045
2015,Bridgeview,5325,4403,284,307,404,22,0,3486,61076910,933427735,58885386,121793787,0,33646447,0,0,155440233,1088868136,708177970,201938830,170769816,204,54098798.66,14.516,372396232.0846783,13.714,17.075,5707.207,4675.789,415302827,3.361,4.968,0.145,0.857,0.056,0.054,0.031,0.143,0
2015,Broadview,3307,2669,297,156,354,11,0,1956,26814210,439622304,107158254,65217249,0,48467434,0,0,113684683,553203540,305003440,159721122,83669928,149,26689084.41,14.638,184891924.0126468,12.878,16.229,4223.219,3197.352,234312643,3.351,4.824,0.144,0.795,0.048,0.194,0.088,0.206,0
2015,Brookfield,8827,8047,77,341,324,0,0,5855,0,1153950045,35497250,186352453,0,0,0,0,186352453,1340302252,1280189640,13600880,44659252,264,42737368.09,12.851,331251641.80593133,11.174,13.98,4005.782,4922.16,380979706,2.806,3.189,0.129,0.861,0,0.026,0,0.139,0
2015,Buffalo Grove,6108,5965,0,70,0,0,0,4481,0,935382702,0,153251636,0,0,0,0,153251636,1088634798,1017958810,0,69576888,86,35323249.94,12.738,277456760.79705167,12.017,12.941,3604.681,5290.424,318352007,0.924,3.245,0.127,0.859,0,0,0,0.141,0
2015,Burbank,9966,9339,3,379,0,0,0,7672,0,1305601727,0,255835008,0,0,0,0,255835008,1561436184,1399539540,1348968,155987196,112,52562124.07,12.802,411377547.2208981,12.669,16.027,4676.738,4004.804,479647030,3.358,3.366,0.128,0.836,0,0,0,0.164,0
2015,Burnham,2154,1410,135,146,0,1,0,952,2884930,111883576,0,28940603,0,0,0,0,28940603,140824064,106228400,12816150,14543824,233,8524558.23,21.341,39652883.767192,20.305,22.221,3567.761,2764.426,47375689,1.916,6.053,0.215,0.794,0.02,0,0,0.206,0
2015,Burr Ridge,2158,1963,23,45,0,4,0,1227,8764440,1095463923,0,45493865,0,0,0,0,45518053,1140981690,982880370,25012408,118040432,50,28673280.79,8.246,346076834.5927224,8.196,8.386,7619.558,12243.9,358216864,0.19,2.513,0.083,0.96,0.008,0,0,0.04,0
2015,Calumet City,15497,11612,223,925,724,142,46,8071,58210920,1009502535,33186518,248787502,0,10354187,0,8339870,259141689,1268644088,967117730,39401352,222212836,2073,85919459.14,24.327,348706831.33306825,22.931,26.75,4784.047,3333.724,419954943,3.819,6.773,0.246,0.796,0.046,0.026,0.008,0.204,0.007
2015,Calumet Park,3235,2499,101,226,273,11,8,1691,11580940,205627054,37454594,56538224,0,20944212,0,10059270,77482435,283109454,228011380,12517750,35109714,182,12631297.84,19.171,65887527.202545516,19.171,19.9,4091.863,2869.294,89976302,0.729,4.462,0.192,0.726,0.041,0.132,0.074,0.274,0.036
2015,Chicago,882002,744008,11904,39144,177964,463,342,407271,2136117640,206321809474,38965640466,16481037874,0,16118258511,0,1072592990,32599296385,238920589198,188288998180,4330083626,43134106592,58594,4890725148.9,6.901,70848993493.08977,6.867,9.707,3802.948,4058.762,81900020369,2.84,2.047,0.069,0.864,0.009,0.163,0.067,0.136,0.004
2015,Chicago Heights,14138,9262,355,707,538,94,28,6018,68282073,869696078,59316609,195601574,0,7926102,0,11728433,203638675,1073334863.3333334,751759120,123778026,139774207,2188,65015792,20.604,307926438.40950245,18.677,33.762,3559.113,3106.666,364567251,15.085,6.057,0.211,0.81,0.064,0.055,0.007,0.19,0.011
2015,Chicago Ridge,4685,4184,109,176,109,21,2,2932,10945930,669022750,28397264,95795660,0,2409164,0,1538090,98204824,767227866,527303540,47085908,186439258,122,37670162.24,14.45,267539312.9760973,13.129,16.18,4260.34,3323.264,293984009,3.051,4.91,0.141,0.872,0.014,0.037,0.003,0.128,0.002
2015,Cicero,17303,14754,508,917,2108,27,19,11067,62815140,1558488024,369117248,341330103,0,157129618,0,53778680,498459721,2056947668,1633036550,142584408,247476340,841,91543976.54,17.817,513776857.8868265,17.77,18.018,4798.438,3736.162,679884771,0.248,4.45,0.178,0.758,0.031,0.179,0.076,0.242,0.026
2015,Country Club Hills,6389,5988,9,74,10,6,0,4535,3388270,565579596,931630,144214577,0,0,0,0,144578814,710158500,621478860,2302410,67605880,232,44608036.58,25.187,177551213.35318783,23.264,25.904,6230.015,5086.86,216034871,2.64,6.281,0.251,0.796,0.005,0.001,0,0.204,0
2015,Countryside,2690,2217,48,278,40,11,0,1571,Inf,Inf,23658226,57303197,0,3513449,0,0,60816645,Inf,464547310,46202184,Inf,80,22412395.06,8.846,253024850.13420963,8.025,9.478,3057.094,4400.665,270579090,1.453,0,0.089,NA,NA,0,0,0,0
2015,Crestwood,6161,5446,187,209,40,28,0,3667,10547540,701105794,32636328,127169713,0,18949658,0,0,146132034,847238018,585566920,59588334,188185614,152,34180776.89,12.366,274500626.63735276,9.794,12.955,2222.314,3028.161,321062084,3.161,4.034,0.125,0.828,0.012,0.039,0.022,0.172,0
2015,Deer Park,16,11,0,0,0,0,0,8,0,2394155,0,209856,0,0,0,0,209856,2604010,2574160,0,0,4,71560.98999999999,11.201,638880.3678243014,11.201,11.201,3677.843,7454.41,694880,0,2.748,0.112,0.919,0,0,0,0.081,0
2015,Deerfield,73,0,4,52,0,0,0,0,0,195071067,0,0,0,0,0,0,0,195071104,0,5527772,186376032,13,12265433.26,9.573,128868994.22082525,8.995,9.808,NA,NA,128869021,0.813,6.288,0.095,1,0,0,0,0,0
2015,Des Plaines,23898,21651,296,924,1236,41,6,16459,180444780,4703461889,261879726,590897178,0,156068581,0,43901870,746965760,5450427724,4192931200,556376252,670054292,701,185563986.34,11.156,1662598767.3807611,9.645,13.13,4314.537,4980.59,1873128536,3.485,3.405,0.112,0.863,0.033,0.048,0.029,0.137,0.008
2015,Dixmoor,2120,1120,46,125,699,10,10,627,2706120,62521038,26569594,15497680,0,10521496,0,2706120,26019177,88539994,58874020,12431986,12729038,350,4309220.99,18.271,23585030.86858957,18.271,18.271,1674.621,1098.45,32615047,0,4.867,0.183,0.706,0.031,0.3,0.119,0.294,0.031
2015,Dolton,9405,8301,101,333,160,20,7,5956,17133630,575528953,38694692,179587521,0,11933879,0,13554590,191521400,767013678,657235540,29753060,67880398,490,44869490.45,24.683,183072331.57459134,20.654,26.634,4757.959,3335.697,237008506,5.98,5.85,0.245,0.75,0.022,0.05,0.016,0.25,0.018
2015,East Dundee,2,0,0,1,2,0,0,0,0,2695274,10156282,0,0,7460894,0,0,7460894,10156282,0,0,5353732,0,136868.72999999998,10.627,1287933.8477463066,10.627,10.627,NA,NA,4853168,0,1.348,0.106,0.265,0,1,0.735,0.735,0
2015,East Hazelcrest,664,481,38,25,11,7,0,312,3983300,53630029,6559810,10236504,0,530924,0,0,10767428,64397464,45213130,9533232,8084532,103,3976946.63,20.336,19556189.17191188,20.336,20.336,5351.804,3184.642,22642005,0,6.176,0.203,0.833,0.062,0.102,0.008,0.167,0
2015,Elgin,7822,7027,102,174,163,5,0,5299,8227150,1085292233,17354844,164903811,0,499230,0,0,165442700,1250673270,1068836520,62083042,90853428,251,45876337.98,13.17,347471438.1334407,12.839,14.142,4518.745,4360.731,391655258,1.303,3.668,0.132,0.868,0.007,0.014,0,0.132,0
2015,Elk Grove Village,14185,12269,1259,268,460,218,72,9443,485854230,3996153016,626508738,333859813,0,19777636,0,265992230,353637449,4349790374,2519459020,1436189754,373481300,317,163849839.92,10.537,1588347715.924652,9.208,11.614,4420.722,5162.878,1690632423,2.406,3.767,0.103,0.919,0.112,0.144,0.005,0.081,0.061
2015,Elmwood Park,8412,7942,28,303,204,0,0,5810,0,1342284698,41788664,216179119,0,0,0,0,216179119,1558349568,1474473830,4364020,78171648,126,45547460.86,11.643,391200385.2958859,11.643,13.259,5065.267,4797.387,448882598,1.616,2.923,0.116,0.861,0,0.027,0,0.139,0
2015,Evanston,24990,22773,131,694,732,4,0,14661,1240050,7233518210,347743198,531376557,0,161935246,0,0,693311803,7926732408,7186007380,49841454,667622224,1153,221972389.99,10.105,2195665772.0203753,10.048,14.343,5678.609,8186.727,2401935150,4.295,2.8,0.101,0.913,0,0.044,0.02,0.087,0
2015,Evergreen Park,8975,8114,52,450,280,0,0,6406,0,1049584330,50791148,188294233,0,11735144,0,0,200029376,1249613032,1058524440,6778828,172916904,210,52038805.65,14.871,347530307.4770509,14.866,18.067,4361.966,4132.288,405386978,3.201,4.164,0.15,0.84,0,0.041,0.009,0.16,0
2015,Flossmoor,4202,3839,1,80,0,3,0,3014,8325000,680528115,0,96158565,0,0,0,0,96158565,776502982,733375310,224104,36198688,179,38381644.8,19.919,192845769.10320118,18.956,19.942,8073.871,8965.341,218456662,0.986,4.943,0.199,0.876,0.011,0,0,0.124,0
2015,Ford Heights,1956,865,13,31,466,13,4,331,8314870,35904954,7798210,7683948,0,0,0,388170,8090895,43995740,25349590,5736266,5696844,592,3723004.9,37.646,10829305.061118085,23.642,37.976,2438.101,985.278,12879859,14.334,8.462,0.344,0.816,0.189,0.177,0,0.184,0.009
2015,Forest Park,5957,5302,82,279,296,2,0,3169,3537690,896760687,79905870,106956447,0,24784291,0,0,131740738,1028461498,878311040,40960462,106848876,302,37999665.55,13.216,288941958.98273826,11.007,13.219,4828.413,4601.156,332193348,2.212,3.695,0.132,0.872,0.003,0.078,0.024,0.128,0
2015,Forestview,453,267,66,51,0,1,0,223,4881350,85355286,0,8018272,0,0,0,0,8018272,93373558,34960440,39740346,18160472,51,6561079.72,15.962,43999421.08744297,12.568,17.989,5592.84,4187.15,46139101,5.421,7.027,0.149,0.914,0.052,0,0,0.086,0
2015,Frankfort,1,1,0,0,0,0,0,0,0,117887,0,0,0,0,0,0,196972,314860,314860,0,0,0,2854.19,9.073,31458.0623828943,9.073,9.073,2854.19,NA,31486,0,0.906,0.091,0.374,0,0,0,0.626,0
2015,Franklin Park,7884,6093,922,311,291,95,7,4729,214679240,1446168502,106740304,155256125,0,34679453,0,29050570,189935579,1636103728,906055700,606488292,103647336,416,84175522.17,14.53,578537872.6619434,13.04,16.082,5169.444,4597.744,634913113,3.042,5.145,0.145,0.884,0.131,0.065,0.021,0.116,0.018
2015,Glencoe,3760,3459,0,63,0,0,0,2512,0,2815228625,0,80815829,0,0,0,0,80815829,2896044428,2839537110,0,47254988,204,75470351.58,9.806,770158746.4218981,9.036,9.815,17780.192,21986.196,791724460,0.779,2.606,0.098,0.972,0,0,0,0.028,0
2015,Glenview,17857,16524,102,531,1571,8,1,12652,150391280,6499524635,1154840208,458942200,0,1038861380,0,5425500,1497803580,7997224572,6871574870,191289202,895400290,386,180920890.89,8.978,2013926686.4661653,8.044,12.114,8153.69,9387.424,2508836194,4.07,2.262,0.09,0.813,0.019,0.144,0.13,0.187,0.001
2015,Glenwood,3887,3406,35,85,314,9,6,2522,5679150,303486806,56170772,83712531,0,16254510,0,2643640,100263697,403693898,345843560,13104840,41947698,294,19080915.01,20.128,94503855.81888084,18.805,22.321,4330.121,4046.067,127409513,3.516,4.727,0.202,0.752,0.014,0.139,0.04,0.248,0.007
2015,Golf,205,188,0,2,0,0,0,142,0,108283732,0,4516095,0,0,0,0,4516095,112799804,107081440,0,5599984,13,3229845.89,10.373,31137047.04521354,10.373,10.373,12004.158,16104.606,32342168,0,2.863,0.104,0.96,0,0,0,0.04,0
2015,Hanover Park,5512,5166,0,126,268,0,0,3763,0,729163720,85239476,118230017,0,30169398,0,0,148409770,877503866,763482280,0,86982036,93,31280590.61,13.922,225692537.5417921,12.635,19.436,4734.483,4484.33,268976002,6.801,3.565,0.139,0.831,0,0.097,0.034,0.169,0
2015,Harvey,14364,9636,278,863,1204,117,49,4631,55186970,540711153,101060432,137319314,0,29731943,0,26206470,167051257,707762606,496018180,73687160,99092786,1674,46017099.59,24.454,186662679.61170202,21.799,29.274,2847.712,1867.011,235935897,7.475,6.502,0.247,0.764,0.078,0.143,0.042,0.236,0.037
2015,Harwood Heights,2903,2694,44,110,0,1,0,1992,2030490,624144205,0,79626640,0,0,0,0,79626640,703770938,602658740,35532254,65389444,50,20986440.26,10.135,206136557.2825789,9.608,10.598,5888.522,4662.306,227384942,0.99,2.982,0.102,0.887,0.003,0,0,0.113,0
2015,Hazelcrest,6150,5429,29,169,361,26,4,3640,9660330,403498017,24288462,114004722,0,1916386,0,1518100,115997859,519495678,452993450,6995140,53059438,315,28044182.1,22.377,127686648.71760453,20.461,24.572,3495.619,3625.337,158778529,4.111,5.398,0.22,0.777,0.019,0.047,0.004,0.223,0.003
2015,Hickory Hills,5120,4700,30,147,19,0,0,3654,0,785148290,10438402,129466599,0,1379226,0,0,130845825,915993908,809087410,19313968,82149920,130,33083828.32,13.249,249578205.14936742,12.122,13.479,4276.142,5123.822,285046494,1.357,3.612,0.133,0.857,0,0.011,0.002,0.143,0
2015,Hillside,3451,2841,154,192,187,10,0,1995,28385760,475075398,83981396,63293112,0,25903742,0,0,89196854,564272246,347055410,83152200,128619176,188,26851350.9,14.584,189920122.43751696,13.192,16.272,3619.262,3654.587,223980716,3.08,4.759,0.141,0.842,0.05,0.149,0.046,0.158,0
2015,Hinsdale,980,791,0,7,0,0,0,526,0,582773797,0,16751235,0,0,0,0,16751235,599525156,588012480,0,6893016,109,12549795.82,7.891,158272289.8945905,7.801,8.501,13688.831,16075.721,162742399,0.7,2.093,0.079,0.972,0,0,0,0.028,0
2015,Hodgkins,615,180,128,88,72,45,2,129,79982220,348750670,20941870,4690838,1762267,6325589,0,665000,14479893,361529344,45698470,215402592,90213532,144,21195665.2,11.994,180823299.46523824,10.093,12.382,4623.442,5382.127,186789732,2.289,5.863,0.117,0.965,0.221,0.058,0.017,0.04,0.002
2015,Hoffman Estates,17602,16507,29,285,144,6,0,12917,10858930,3747771748,449087214,426962721,0,407531323,0,0,835021528,4582706608,3564923180,79296862,887443676,468,141173375.4,11.883,1226145360.6358886,8.624,13.095,4824.871,6010.411,1605370185,4.471,3.081,0.115,0.818,0.002,0.098,0.089,0.182,0
2015,Homer Glen,3,0,0,0,0,0,0,0,0,525706,0,0,0,0,0,0,0,525710,0,0,0,0,13028.23,9.287,140284.59136427264,9.287,9.287,NA,NA,140285,0,2.478,0.093,1,0,0,0,0,0
2015,Hometown,1683,1646,0,17,0,0,0,1327,0,139130521,0,46328282,0,0,0,0,46328282,185458740,175180950,0,10237840,32,5383151.49,13.058,41224931.00015316,13.058,13.058,3672.037,2500.775,53587647,0,2.903,0.131,0.75,0,0,0,0.25,0
2015,Homewood,8544,7791,38,287,126,29,3,5927,25021570,954112696,26283404,192854551,0,1265972,0,955110,194120523,1148233312,967276800,20553354,153658488,356,57322463.57,18.189,313864831.5991626,17.547,20.619,4734.631,4770.833,366123157,3.072,4.992,0.183,0.831,0.022,0.023,0.001,0.169,0.001
2015,Indian Head Park,2257,2127,8,15,0,1,0,1458,883180,427670669,0,56054555,0,0,0,0,56054555,483725438,465721930,2430964,14286504,34,11565800.16,9.553,120461987.64118287,9.004,9.967,3219.941,5677.321,135420157,0.963,2.391,0.096,0.884,0.002,0,0,0.116,0
2015,Inverness,3245,3025,1,36,0,0,0,2323,0,1538883543,0,78901087,0,0,0,0,78972260,1617855780,1584543760,129496,21114724,64,41194320.64,9.977,419154601.9460308,7.848,11.849,11341.045,13476.43,440209375,4.001,2.546,0.098,0.951,0,0,0,0.049,0
2015,Justice,3376,3014,22,67,337,0,0,2354,0,469085620,42098218,79064310,0,25020842,0,0,104085152,573118054,509533770,9155468,24476916,172,17568883.92,12.662,138537009.32674026,12.254,14.922,5442.137,4279.871,166398832,2.668,3.065,0.127,0.818,0,0.073,0.044,0.182,0
2015,Kenilworth,1012,924,0,32,0,0,0,652,0,967512259,0,20770890,0,0,0,0,20770890,988283286,976724840,0,10336636,49,26319034.75,10.031,262318143.1346614,10.026,10.218,24805.931,28830.262,267860884,0.192,2.663,0.1,0.979,0,0,0,0.021,0
2015,La Grange,6683,5982,61,282,0,3,0,4328,737500,1946934135,0,148423193,0,0,0,0,148423193,2095145798,1970022920,21752276,100464492,302,58094578.37,10.22,568164487.7328409,9.756,10.485,5302.158,9344.329,607714791,0.729,2.773,0.102,0.929,0,0,0,0.071,0
2015,La Grange Park,4736,4391,7,106,0,0,0,3500,0,1098021840,0,139559869,0,0,0,0,139559869,1237329924,1189199610,7449704,31618060,191,32212866.08,10.524,308644978.1054076,9.706,12.328,5885.727,6646.104,345819326,2.622,2.603,0.104,0.887,0,0,0,0.113,0
2015,Lansing,12427,10721,181,617,1605,29,19,8028,42872650,1052523131,199049652,245288945,0,37184994,0,28459080,282532070,1335005318,1061407200,51214144,193788394,539,66713833.03,18.723,357031804.05705523,15.656,20.173,4191.058,3461.11,437138123,4.517,4.997,0.187,0.788,0.032,0.149,0.028,0.212,0.021
2015,Lemont,7261,5903,57,236,189,1,0,4656,1723180,1726080894,24670684,159094278,0,8167409,0,0,167324120,1893404866,1693113850,23977712,133020984,408,46863412.68,8.98,521864296.6376701,8.538,9.395,5424.517,6430.955,567391382,0.857,2.475,0.09,0.912,0.001,0.013,0.004,0.088,0
2015,Lincolnwood,5695,5035,104,323,218,2,2,3823,2158410,1675639326,123990082,129110144,0,9655842,0,2158410,138765986,1814405038,1494879080,75384670,234986128,159,59371357.98,10.487,566142442.833985,10.487,10.487,7507.86,7638.817,607543697,0,3.272,0.105,0.924,0.001,0.068,0.005,0.076,0.001
2015,Lynwood,3446,2648,39,80,11,12,3,1952,6864820,396766996,8624768,61926498,0,6885335,0,1676680,69556391,466323366,400771860,12019936,28561420,86,17979527.14,15.187,119343864.06855416,14.067,28.401,4465.967,5035.604,137748277,14.334,3.856,0.151,0.851,0.015,0.018,0.015,0.149,0.004
2015,Lyons,4095,3545,112,197,220,2,0,2344,350410,438570657,27626134,76461454,0,14904827,0,0,91366281,529936764,434987880,36569618,48744716,168,21036750.79,14.258,147851131.18171823,13.438,16.185,3509.754,3730.265,175422598,2.747,3.97,0.142,0.828,0.001,0.052,0.028,0.172,0
2015,Markham,9612,5443,132,252,598,30,15,3384,28163240,337110242,54040320,103576080,0,37088569,0,16869630,140675246,477753962,352430360,55271604,51168548,2729,26828247.79,23.677,112456880.9453509,21.716,27.203,3500.548,2568.567,158852692,5.487,5.615,0.239,0.706,0.059,0.113,0.078,0.294,0.035
