year,clean_name,cur_comp_muni_rate,new_comp_muni_rate,current_taxable_eav,new_taxable_eav,av,eav,equalized_av,pins_in_muni,all_exemptions,exe_homeowner,exe_senior,exe_freeze,exe_longtime_homeowner,exe_disabled,exe_vet_returning,exe_vet_dis_lt50,exe_vet_dis_50_69,exe_vet_dis_ge70,exe_vet_dis,exe_abate,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,rpm_tif_to_cps,rpm_tif_to_rpm,rpm_tif_to_dist,tif_share,zero_bills,has_HO_exemp,has_SF_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,total_bill_current
2011,La Grange,8.202991077852928,7.800448958412831,642753532.4566071,675922824.4566071,232679386,691197353,691197353,6949,49113446,33169292,3590800,10887415,1327601,50000,0,0,30000,58338,88338,0,52725014.92,0,4019251.846062851,56739441.22,52725014.92,0,0,0,0,539,4382,932,286,43,27,0,7,0,52725014.92
2011,La Grange Park,8.406848454027665,7.905795377767914,360462183.96481013,383307536.96481013,135126586,401407053,401407053,4916,38291320,22845353,3873070,11264459,162316,64000,0,0,15000,67122,82122,0,30303509.54,0,3227285.326173431,33525317.08,30303509.54,0,0,0,0,373,3603,882,312,4,33,0,5,0,30303509.54
2011,Lansing,13.054120003110905,11.787668736076963,448493591.87787294,496679139.87787294,181472368,539063405,539081725,12858,66318589,48185548,7976624,9733452,45379,258000,0,17500,85000,17086,119586,0,58546891.69,3103793.69,8639228.396220902,70287661.68,61650685.38,0,0,0,0.04170019033389003,917,8499,2106,992,2,143,0,26,0,61650685.379999995
2011,Lemont,7.099676039284272,6.7703720008084725,599506148.3719591,628665520.3719591,222221665,660104447,660131689,7433,41973675,29159372,3904000,8592170,213133,70000,10000,5000,20000,0,25000,0,42562994.37,1402420.69,2974266.613486965,46939681.3,43965415.06,0,0,0,0.05290663317190704,782,4587,982,299,7,35,2,6,0,43965415.059999995
2011,Lincolnwood,8.134,7.870338486475351,693775220.5556921,717017146.5556921,254718005,756665285,756665285,5852,39747952,23241926,4461480,11549033,359005,92000,0,0,10000,34508,44508,0,56431676.44,1885185.39,3233098.3295840244,61547151.74,58316861.83,0,0,0,0.007033888818878333,312,3999,1257,323,15,50,0,4,0,58316861.83
2011,Lynwood,11.56166411781365,10.686762602883093,146016958.09506392,157971042.09506392,55007419,163118665,163405010,3531,14752814,11954084,1348000,1327730,0,68000,0,5000,50000,0,55000,0,16881990.25,212056.06,1715962.8022215941,18810009.08,17094046.31,0,0,0,0.0011230887921234777,168,1958,339,99,0,34,0,12,0,17094046.31
2011,Lyons,10.576437499999999,9.808118126946493,191094599.2920584,206064003.2920584,74930419,222588340,222588340,4256,21907274,14969404,2051590,4730734,49546,76000,5000,10000,15000,0,25000,0,20211000.86,971223.58,2314214.1579622696,23496439.03,21182224.44,0,0,0,0.03380084645820653,307,2483,526,253,2,38,1,7,0,21182224.439999998
2011,Markham,16.86410182932324,14.824145190313198,143332706.9216945,163056778.9216945,63912382,189854334,189858105,11097,28289385,19724072,3213762,5135349,23973,124000,7500,5000,46828,8901,60729,0,24171773.65,3413347.4699999997,4903144.6242002025,32486668.69,27585121.12,0,0,0,0.01716834464394413,4081,3512,908,520,1,71,2,17,0,27585121.119999997
2011,Matteson,13.36918191517738,12.577242763133615,471156082.0224224,500822914.0224224,175130553,519835295,520242812,7498,35390247,29666832,3171601,2227551,10206,156000,0,15000,130000,13057,158057,0,62989713.71,2162342.47,4727190.962812136,69877459.29,65152056.18,0,0,0,0.032788781837475064,429,4854,795,212,1,78,0,33,0,65152056.18
2011,Maywood,15.218201122544434,13.449105897663108,212587536.9203351,240551298.9203351,100867207,299636135,299636135,8552,44710260,27963762,5092803,11365226,40741,186000,0,5000,40000,16728,61728,0,32351998.93,6439284.11,6808087.110262835,45596693.33,38791283.04,0,0,0,0.12723176830219388,1227,4655,1300,701,2,95,0,11,0,38791283.04
2011,Mc Cook,11.039208333333333,10.993393771617749,94292139.03472848,94685098.03472848,41651812,123730868,123730868,408,848281,392959,80000,375322,0,0,0,0,0,0,0,1685557,10409105.67,2585205.44,288615.8196411791,13282926.87,12994311.11,0,0,0,0.03452976191403676,100,52,20,9,0,0,0,0,7,12994311.11
2011,Melrose Park,9.07698325701202,8.794378156390826,663600284.1964946,684924910.1964946,243059390,722032128,722032128,6988,34134129,21324626,3321520,9292907,78076,102000,5000,0,10000,0,10000,0,60234886.69,5496353.8,3069839.3622685666,68801078.69,65731240.49,0,0,0,0.06907272334620577,550,3581,860,421,6,52,1,2,0,65731240.489999995
2011,Merrionette Park,9.146,8.587000733858984,45658494.64246664,48630785.64246664,16738712,49724017,49724017,674,4065521,2972291,386684,692546,0,14000,0,0,0,0,0,0,4175925.92,0,371832.491382029,4547758.31,4175925.92,0,0,0,0,22,486,97,55,0,7,0,0,0,4175925.92
2011,Midlothian,11.038906493094142,9.949595156105113,225059007.20820722,249699138.20820722,86998602,258438037,258438037,6299,33202246,24640131,3126077,5291553,0,104485,0,5000,35000,0,40000,0,24844053.36,0,3664528.2011395306,28508581.04,24844053.36,0,0,0,0,740,4061,789,349,0,53,0,9,0,24844053.36
2011,Morton Grove,8.88684254373785,8.410638275441338,860432869.42089,909149957.42089,337206787,1001706460,1001706460,10803,91178814,48717088,9587649,31095047,1532968,208320,0,0,7500,30242,37742,0,76465314.3,2953004.05,7991131.571704281,87406200.41,79418318.35,0,0,0,0.04060611961156169,443,8016,2600,957,63,113,0,5,0,79418318.35
2011,Mt Prospect,8.38280334108691,7.938921116915103,1696315144.2791996,1791159787.2791996,636113130,1889637460,1889637460,18916,164345293,94844643,17256561,49426193,2394882,330000,0,5000,55000,33014,93014,0,142198762.59,2581372.93,13771649.74076697,158548620.03,144780135.52,0,0,0,0.03618392492423478,648,14514,4328,1506,80,165,0,14,0,144780135.52
2011,Niles,7.157441771731918,6.879773014409267,1368203235.0827472,1423424140.0827472,514596342,1528659855,1528659855,12056,123350306,55220905,13074920,53327333,1393473,276000,5000,0,20000,32675,52675,0,97928349.87,2352296.1,8860624.554948535,109138761.73,100280645.97,0,0,0,0.0496070752135924,577,8582,3328,1530,49,139,1,5,0,100280645.97
2011,Norridge,7.075498202977922,6.712552329558348,517967436.47783476,545973794.4778347,196426720,583505216,583505216,5843,68730823,28006358,6908400,32731697,814302,144000,5000,5000,15000,101066,121066,0,36648776.660000004,0,4858045.017382088,41500553.94,36648776.660000004,0,0,0,0,194,4418,1750,959,23,74,1,7,0,36648776.660000004
2011,North Lake,11.451247047927762,10.863909012970277,338060513.1299252,356337157.1299252,131583490,390881977,390881977,4319,28179402,18276644,2727239,6949385,54875,132000,0,2500,15000,21759,39259,0,38712144.53,2732490.29,3245184.6324576796,44687364.69,41444634.82,0,0,0,0.051391883658683725,390,2860,596,313,3,67,0,5,0,41444634.82
2011,North Riverside,8.141846237731734,7.8092070720651785,280235662.2047494,292172515.2047494,99150554,294536601,294536601,2751,22431024,11936853,2572000,7810525,51396,49000,0,1250,10000,0,11250,0,22816356.72,0,1816140.6438880865,24632497.12,22816356.72,0,0,0,0,158,1955,660,311,2,27,0,3,0,22816356.72
2011,Northbrook,6.652670323055314,6.478528425035749,2578509097.2495155,2647819045.2495155,907378221,2695453739,2695457664,14951,103674688,69309948,12076800,20427528,1724495,92000,0,10000,5000,28917,43917,0,171539709.49,0,6908163.5610545,178445920.93,171539709.49,0,0,0,0,593,10392,3032,522,50,46,0,6,0,171539709.49
2011,Northfield,6.25930724009901,6.12222706711987,561948500.2216253,574530849.2216253,194891569,578944884,578944884,3232,18498400,12582349,2070680,3217125,605746,20000,0,2500,0,0,2500,0,35174083.16,0,1159112.003233229,36333194.94,35174083.16,0,0,0,0,490,1822,534,75,18,11,0,1,0,35174083.16
2011,Oak Brook,5.7588,5.538076648036104,602173.890393832,626173.890393832,212453,631115,631115,15,28000,24000,4000,0,0,0,0,0,0,0,0,0,34677.99,0,1608.3166596374895,36286.31,34677.99,0,0,0,0,0,4,1,0,0,0,0,0,0,34677.99
2011,Oak Forest,11.031346224172609,10.070472594150534,523185061.34394115,573104737.3439412,202781716,602378093,602383239,10938,69480088,49919676,6972687,12289913,23812,204000,10000,10000,50000,0,60000,0,57714355.51,1208711.95,7630796.267833846,66553863.13,58923067.46,0,0,0,0.010325761862569666,420,8187,1751,685,1,103,2,14,0,58923067.46
2011,Oak Lawn,9.942271361678216,9.14406810842662,1269543265.7019565,1380364133.7019565,496087589,1473677753,1473677753,26695,187372308,110820868,21791433,53369390,628517,518000,0,10000,155000,79100,244100,0,126221436.53,1724033.93,18697151.519856162,146634796.59,127945470.46,0,0,0,0.013392174848287097,1218,19114,5806,2813,39,275,0,41,0,127945470.46000001
2011,Oak Park,10.56021638741316,9.963242727795048,1597168498.6591094,1692867012.6591094,617999935,1835830600,1835830600,19576,134728286,95698514,9022229,27276198,2483345,168000,0,20000,60000,0,80000,0,168664449.53,11430452.52,14221344.341568075,194316245.77,180094902.05,0,0,0,0.036381594915258636,1198,13235,2165,604,80,84,0,20,0,180094902.05
2011,Olympia Fields,13.215312232677501,12.525620349181175,162475679.96847633,171421995.96847633,58587639,174005367,174040465,2338,11713015,8946316,1936000,677108,0,60000,0,7500,55000,31091,93591,0,21471668.41,0,1546157.5355564845,23013684.49,21471668.41,0,0,0,0,183,1490,486,65,0,30,0,15,0,21471668.41
2011,Orland Hills,8.625246628969117,8.029032570999792,152179748.18151715,163480201.18151715,56872014,168943376,168943959,2299,13599780,11300453,794800,1445527,0,54000,0,0,5000,0,5000,0,13125878.6,0,1175259.8908713567,14301138.42,13125878.6,0,0,0,0,102,1865,199,66,0,27,0,1,0,13125878.6
2011,Orland Park,8.443451893878855,8.04251402122042,2328542660.1711736,2444625882.1711736,848698717,2520565997,2521144404,25028,176813718,116083222,23353200,36480469,138411,498000,5000,27500,175000,52916,255416,0,196609379.34,0,14971580.120763347,211575721.75,196609379.34,0,0,0,0,1017,18755,5854,1921,8,249,1,47,0,196609379.34
2011,Palatine,8.770911202235366,8.248970916602124,1965510165.7632065,2089874640.7632065,769688090,2286434917,2286435309,27557,171430426,124364475,14481626,29861202,2306123,312000,0,15000,90000,0,105000,0,172393151.31,11108312.43,14857183.661383297,198358646.73,183501463.74,0,0,0,0.032532843676367496,1130,18923,3636,1062,83,157,0,24,0,183501463.74
2011,Palos Heights,8.4243681730937,7.952918307176228,464151894.4398239,491666869.4398239,170613984,506825958,506825958,5731,42713306,27514975,7072000,8009831,0,94000,0,2500,20000,0,22500,0,39101864.47,0,3595137.49051994,42697002.11,39101864.47,0,0,0,0,254,4405,1772,379,0,47,0,5,0,39101864.47
2011,Palos Hills,8.804474837255883,8.093811131138997,392211119.8941507,426648568.8941507,148568169,441336560,441336560,7988,54494447,34437449,6682400,13125390,179,184000,5000,5000,35000,20029,60029,0,34532129.36,0,4783694.400099913,39313898.15,34532129.36,0,0,0,0,223,5630,1684,712,1,94,1,10,0,34532129.36
2011,Palos Park,7.296017792155277,6.98425190955672,240988458.3738937,251745799.3738937,86807290,257857654,257869736,2473,16828396,10757341,2316000,3719055,0,36000,0,0,0,0,0,0,17582560.8,0,1227532.8563880355,18810094.02,17582560.8,0,0,0,0,192,1674,583,147,0,18,0,0,0,17582560.8
2011,Park Forest,23.845663097454995,20.2126612672755,129700670.78277595,153012928.78277594,58314655,173229525,173229525,6444,30101348,23312258,4751730,1846343,0,152000,5000,2500,31517,0,34017,0,30927984.99,3125007.15,7105743.659647576,41158735.77,34052992.14,0,0,0,0.012955205971183272,460,3859,870,271,0,76,1,8,0,34052992.14
2011,Park Ridge,7.824436690950689,7.487575932498386,1725006046.9669485,1802612851.9669485,636974315,1892196059,1892196059,16609,136248231,77606805,13132600,42770200,2409926,211200,0,12500,35000,70000,117500,0,134972006.06,2389366.0100000002,10663527.424493803,148024898.67,137361372.07,0,0,0,0.010535597851157446,798,11801,3396,985,73,114,0,13,0,137361372.07
2011,Phoenix,19.277381330685202,13.185985991779614,6167105.996433297,9016060.996433297,5456838,16210053,16210053,2014,3861413,2848955,314343,621285,42483,34347,0,0,0,0,0,17812,1188856.54,1177108.24,747874.4531651412,3113705.08,2365964.78,0,0,0,0.5639987171816226,700,498,123,97,2,19,0,0,1,2365964.7800000003
2011,Posen,10.584985787723012,9.36081577423265,64619335.41690069,73069993.4169007,29484610,87587017,87587017,3307,11143810,8450658,818796,1821356,0,38000,0,5000,10000,0,15000,0,6839947.47,1227779.23,1174638.160597171,9242364.5,8067726.7,0,0,0,0.11377880635143968,500,1570,228,128,0,22,0,4,0,8067726.699999999
2011,Prospect Heights,9.068693035943518,8.497836496339518,424807108.2272758,453344244.2272758,165834970,492629271,492629271,6232,43068836,28537136,4547954,9129507,707739,114000,0,7500,25000,0,32500,0,38524452.64,871267.83,3840910.1428417247,43236630.97,39395720.47,0,0,0,0.012404193980228177,242,4337,1138,310,25,57,0,8,0,39395720.47
2011,Richton Park,13.552927853082641,12.254113494675464,167144364.04859588,184860007.04859588,68747087,204041384,204220138,4574,20440273,17715643,1564800,960970,0,100000,5000,5000,55000,33860,93860,0,22652955.07,2212977.41,2777080.0307662096,27638257.51,24865932.48,0,0,0,0.026924776878624396,254,2964,392,115,0,50,1,15,0,24865932.48
2011,River Forest,9.427,9.062751664390243,572845453.4846717,595869145.4846717,204494677,607471915,607471915,4673,34649346,23023692,2932016,7601573,1008130,46000,0,0,15000,22935,37935,0,54002140.9,0,3266393.6703635277,57266372.96,54002140.9,0,0,0,0,296,3258,741,175,22,23,0,4,0,54002140.9
2011,River Grove,8.717767374005305,8.178049888470767,238234103.51517552,253956569.51517552,90739271,269550038,269550038,3770,26602739,15722466,2390000,8184927,190346,90000,0,10000,15000,0,25000,0,20768694.95,554758.02,2328154.6696182024,23651606.71,21323452.97,0,0,0,0.0010374138368233422,322,2487,611,336,9,46,0,7,0,21323452.97
2011,Riverdale,20.71798708807092,17.998700723416892,99261919.0878878,114258645.0878878,47948487,142435787,142435787,5189,17521137,14996726,1260758,1116281,8723,101127,0,10000,27522,0,37522,4736280,20565071.58,4358345,4561422.85797262,29484838.89,24923416.58,0,0,0,0.07068677762088321,602,2606,337,154,1,57,0,10,24,24923416.58
2011,Riverside,9.85142819289878,9.346417808975453,329831282.1629461,347652893.1629461,120778956,358785970,358785970,3774,28918198,17821611,2732000,8033190,272897,36000,0,12500,10000,0,22500,0,32493091.919999998,0,2848513.5322140222,35341605.34,32493091.919999998,0,0,0,0,286,2663,689,197,8,18,0,7,0,32493091.919999998
2011,Robbins,12.26870858090369,10.654704950232652,38133750.17548415,43910354.17548415,16853277,50064165,50064165,7237,8045394,5776604,652498,1585949,0,24784,0,559,5000,0,5559,2292953,4678518.68,189955.09,1265439.4209037446,6133912.55,4868473.7700000005,0,0,0,2.760636493187785e-4,3307,970,247,183,0,13,0,3,7,4868473.77
2011,Rolling Meadows,8.724135950063479,8.327116861975576,908465786.9118067,951779488.9118067,329477854,978746898,978746898,9452,65943559,43313702,6172000,15071152,1187205,152000,0,12500,35000,0,47500,0,79255790.31,517026.69,5749523.1295953775,85522339.26,79772817,0,0,0,0.01016243586589452,386,6564,1550,572,42,76,0,12,0,79772817
2011,Roselle,8.488853893866299,7.9610623991098635,102867633.94890791,109687409.94890791,37660591,111874517,111874517,1451,9074625,6819776,728000,1461892,45957,14000,0,0,5000,0,5000,0,8732283.15,0,770194.9974317669,9502477.78,8732283.15,0,0,0,0,92,1099,185,75,2,7,0,1,0,8732283.15
2011,Rosemont,8.337673165726013,8.236055364721077,279129700.90586996,282573648.90586996,238216211,707645075,707645075,1949,6224929,3443948,464000,2103524,201457,12000,0,0,0,0,0,0,23272922.17,33998221.660000004,498675.28989274864,57769819.05,57271143.83,0,0,0,0.15668486563958234,856,561,143,51,11,8,0,0,0,57271143.830000006
2011,Sauk Village,13.48165020920502,11.788388190838386,85341629.8558487,97599941.8558487,42641393,126492088,126670471,3585,15002942,12258312,1436453,1188677,0,72000,0,7500,40000,0,47500,0,11505460.02,3327137.17,2021587.000650794,16854184.37,14832597.19,0,0,0,0.038357865620612,215,2024,360,172,0,36,0,11,0,14832597.19
2011,Schaumburg,8.496639668254808,8.195659821139287,3602731244.608312,3735039017.608312,1288412831,3827280847,3827359245,28335,185602230,132307773,19267390,32689640,661416,400000,0,17500,105000,153511,276011,0,306111092.07,2577177.57,15772747.12384468,324447517.14,308688269.64,0,0,0,0.007739387016664901,719,20606,4137,1422,25,200,0,33,0,308688269.64
2011,Schiller Park,9.964868708133972,9.528000761800973,364832979.6891813,381560920.6891813,135963936,403894519,403894519,5225,29077030,16727941,2553708,9533294,169587,80000,0,2500,10000,0,12500,0,36355127.43,483857.32,2885723.4601774877,39724708.45,36838984.75,0,0,0,0.017517570155295693,1110,2689,661,298,7,41,0,3,0,36838984.75
2011,Skokie,8.85961113651553,8.497131476437735,2500842318.7650323,2607525906.7650323,937510798,2784969856,2784969856,28429,178502308,106683588,18696076,50640895,2039749,392000,5000,0,45000,0,45000,0,221564904.58,4698552.41,15726297.75754946,241989750.46,226263456.99,0,0,0,0.00978267070855197,1687,18269,5214,1800,86,220,1,9,0,226263456.99
2011,South Barrington,6.4860335195530725,6.380297123636545,509441791.3565892,517884429.3565892,172033318,510955153,511042169,2327,11328680,8442638,940000,1552854,381188,12000,0,0,0,0,0,0,33042565.35,0,730434.2226351848,33772999.45,33042565.35,0,0,0,0,144,1295,235,19,7,6,0,0,0,33042565.35
2011,South Chicago Heights,11.541227735368958,10.66492935731203,72812235.08177617,78794951.08177617,28918148,85904263,85904263,2358,9021332,5982716,1006703,1996413,0,28000,0,2500,5000,0,7500,0,8403425.87,286797.22,1029163.6165525186,9719386.83,8690223.09,0,0,0,0.0312863821916056,301,1053,273,188,0,14,0,2,0,8690223.09
2011,South Holland,14.014538131699847,12.766724122339088,393463093.7659858,431920003.7659858,161194858,478824819,478845478,9795,52848075,38456910,6699320,7122968,145857,250000,5000,17500,119923,30597,168020,0,55142035.31,4666081.45,7345414.40668428,67149082.84,59808116.76,0,0,0,0.02566334179734926,857,6407,1689,616,5,125,1,33,0,59808116.760000005
2011,Steger,10.072879004576658,8.9776799917389,62885622.84051999,70557122.84052,24890004,73922522,73938200,3496,10578092,7671500,1051123,1631587,142592,45000,0,0,2500,33790,36290,0,6334392.7,86097.18,1068212.522530997,7485207.05,6420489.88,0,0,0,0.003919346509933925,515,1604,360,176,4,29,0,2,0,6420489.88
2011,Stickney,11.79008075264602,10.841459516766557,115966631.16095705,126113642.16095705,45180428,134213001,134213001,2551,16216383,10147011,1758200,4229158,21514,38000,0,7500,15000,0,22500,0,13672559.459999999,0,1928938.566566448,15601497.65,13672559.459999999,0,0,0,0,194,1754,470,238,2,21,0,6,0,13672559.459999999
2011,Stone Park,12.978564181398923,12.090512259833329,49445220.90661881,53076987.90661881,18429014,54745261,54745261,1301,4655252,3631767,360000,647485,0,16000,0,0,0,0,0,0,6417279.73,86424.71,603860.1656707723,7107564.65,6503704.44,0,0,0,0.005828474022428901,70,625,99,50,0,8,0,0,0,6503704.44
2011,Streamwood,9.332597014925373,8.66204872691704,870538520.0932696,937928826.0932696,322863755,959069588,959099215,14673,84204970,67390306,6140000,10246440,82724,258000,0,7500,80000,0,87500,0,81243851.94,417300.73,7857433.344010992,89518586.25,81661152.67,0,0,0,6.113619675806583e-4,436,10953,1537,525,4,129,0,19,0,81661152.67
2011,Summit,13.02201735236496,12.159805159530224,157145771.39834303,168288466.39834303,61664931,183181816,183181816,3573,17690645,11142695,1494739,4878378,128833,46000,0,0,0,0,0,378059,20463549.62,874029.7,2357604.263102194,23695183.4,21337579.32,0,0,0,0.034506997189233696,438,1810,390,233,4,23,0,0,2,21337579.32
