group,pin10,keypin,year,longitude,latitude,pin,sale_buyer_name,sale_document_num,num_parcels_sale,year_sold,proj_appeallant,timesappealed,incent_prop,appellant,appealid,year_appealed,geometry
121,0834307019,08343070190000,2022,-87.97121230973737,41.99734334690223,08343070190000,HB EGIP LLC,1233516040,1,2012,1613159 - ELK GROVE INDUSTRIAL P,9,Non-Incentive,ELK GROVE INDUSTRIAL P,1613159,2023,"list(list(c(-87.97111, -87.97109, -87.97105, -87.971, -87.97095, -87.9709, -87.97085, -87.97081, -87.97076, -87.9707, -87.9706, -87.97042, -87.97041, -87.97039, -87.97038, -87.97037, -87.97036, -87.97035, -87.97034, -87.97034, -87.97033, -87.97033, -87.97032, -87.97032, -87.97032, -87.97032, -87.97033, -87.97034, -87.97034, -87.97035, -87.97035, -87.97036, -87.97037, -87.97038, -87.97039, -87.9704, -87.97041, -87.97071, -87.97128, -87.97179, -87.97207, -87.97206, -87.97206, -87.97205, -87.97205, 
-87.9718, -87.97116, -87.97111, 41.9967, 41.9967, 41.99671, 41.99672, 41.99673, 41.99674, 41.99675, 41.99676, 41.99676, 41.99676, 41.99677, 41.99677, 41.9968, 41.99684, 41.99686, 41.9969, 41.99694, 41.99698, 41.99701, 41.99705, 41.99709, 41.99713, 41.99717, 41.99721, 41.99727, 41.99736, 41.99791, 41.99794, 41.99795, 41.99796, 41.99797, 41.99797, 41.99798, 41.99798, 41.99798, 41.99798, 41.99798, 41.99798, 41.99797, 41.99796, 41.99796, 41.99726, 41.99689, 41.99674, 41.99666, 41.99667, 41.99668, 41.9967
)))"
121,0834307020,08343070210000,2022,-87.97180779887118,41.996447251755484,08343070200000,NA,NA,NA,NA,1612254 - GULLO PROPERTIES,6,Non-Incentive,GULLO PROPERTIES,1612254,2023,"list(list(c(-87.97201, -87.972, -87.97199, -87.97198, -87.97197, -87.97196, -87.97195, -87.97193, -87.9719, -87.97188, -87.97186, -87.97184, -87.97181, -87.97179, -87.97176, -87.97174, -87.97171, -87.97168, -87.97164, -87.97161, -87.97157, -87.97153, -87.97149, -87.97143, -87.97139, -87.97128, -87.97116, -87.9718, -87.97205, -87.97205, -87.97203, -87.97201, 41.99592, 41.99595, 41.99597, 41.996, 41.99602, 41.99605, 41.99608, 41.99611, 41.99615, 41.99618, 41.99621, 41.99624, 41.99628, 41.99631, 41.99633, 
41.99635, 41.99638, 41.99641, 41.99644, 41.99647, 41.99649, 41.99652, 41.99654, 41.99658, 41.9966, 41.99664, 41.99668, 41.99667, 41.99666, 41.99645, 41.99582, 41.99592)))"
131,0834307021,08343070210000,2022,-87.97094854277839,41.99618001453898,08343070210000,NA,NA,NA,NA,1612254 - GULLO PROPERTIES,11,Incentive,GULLO PROPERTIES,1612254,2023,"list(list(c(-87.97055, -87.97055, -87.97055, -87.97055, -87.97054, -87.97054, -87.97052, -87.97052, -87.97051, -87.9705, -87.97049, -87.97048, -87.97047, -87.97046, -87.97045, -87.97045, -87.97056, -87.97063, -87.97067, -87.97073, -87.97078, -87.97082, -87.97085, -87.97089, -87.97093, -87.97097, -87.97101, -87.97106, -87.97112, -87.97118, -87.97124, -87.97129, -87.97134, -87.97138, -87.97142, -87.97146, -87.9715, -87.97154, -87.97156, -87.9716, -87.97163, -87.97166, -87.97169, -87.97172, -87.97174, 
-87.97177, -87.97179, -87.97113, -87.97112, -87.97072, -87.9707, -87.97068, -87.97067, -87.97066, -87.97065, -87.97064, -87.97062, -87.97061, -87.9706, -87.97059, -87.97058, -87.97057, -87.97057, -87.97056, -87.97055, -87.97055, -87.97055, 41.99588, 41.99596, 41.99603, 41.99613, 41.99621, 41.9963, 41.9964, 41.99643, 41.99647, 41.99652, 41.99656, 41.9966, 41.99663, 41.99666, 41.99669, 41.9967, 41.9967, 41.99669, 41.99669, 41.99669, 41.99669, 41.99668, 41.99668, 41.99667, 41.99666, 41.99666, 41.99665, 
41.99664, 41.99662, 41.9966, 41.99658, 41.99656, 41.99653, 41.99651, 41.99649, 41.99647, 41.99644, 41.99642, 41.9964, 41.99637, 41.99634, 41.99631, 41.99629, 41.99625, 41.99622, 41.99619, 41.99616, 41.99616, 41.99557, 41.99557, 41.99557, 41.99557, 41.99558, 41.99558, 41.99558, 41.99558, 41.99559, 41.99559, 41.9956, 41.99561, 41.99561, 41.99562, 41.99563, 41.99563, 41.99564, 41.99565, 41.99588)))"
131,0834307022,08343070210000,2022,-87.97151496575297,41.995850626306286,08343070220000,NA,NA,NA,NA,1612254 - GULLO PROPERTIES,13,Non-Incentive,GULLO PROPERTIES,1612254,2023,"list(list(c(-87.97113, -87.97179, -87.97182, -87.97184, -87.97186, -87.97188, -87.97189, -87.9719, -87.97191, -87.97192, -87.97193, -87.97193, -87.97193, -87.97193, -87.97193, -87.97193, -87.97147, -87.97112, -87.97113, 41.99616, 41.99616, 41.99612, 41.99608, 41.99605, 41.99601, 41.99597, 41.99593, 41.9959, 41.99587, 41.99584, 41.9958, 41.99578, 41.99573, 41.99568, 41.99556, 41.99556, 41.99557, 41.99616)))"
122,0834308001,08343080010000,2022,-87.9707670330767,41.999426607106884,08343080010000,1099 MORSE LLC,2211707155,1,2022,1615964 - 1099 MORSE LLC,8,Non-Incentive,1099 MORSE LLC,1615964,2023,"list(list(c(-87.97112, -87.97038, -87.9704, -87.97041, -87.97041, -87.97041, -87.97042, -87.97042, -87.97043, -87.97043, -87.97044, -87.97045, -87.97045, -87.97046, -87.97047, -87.97048, -87.97049, -87.97114, -87.97115, -87.97112, 41.99897, 41.99898, 41.99947, 41.99981, 41.99983, 41.99984, 41.99985, 41.99986, 41.99986, 41.99987, 41.99987, 41.99987, 41.99988, 41.99988, 41.99988, 41.99988, 41.99988, 41.99987, 41.99987, 41.99897)))"
122,0834308002,08343080020000,2022,-87.97153934960352,41.99941436042073,08343080020000,"WOLF FAMILY ENTERPRISES,",1711606031,1,2017,1611067 - WOLF FAMILY ENTERPRISE,13,Incentive,WOLF FAMILY ENTERPRISE,1611067,2023,"list(list(c(-87.97118, -87.97112, -87.97115, -87.97196, -87.97193, -87.97118, 41.99897, 41.99897, 41.99987, 41.99986, 41.99896, 41.99897)))"
122,0834308003,08343080030000,2022,-87.9728661038776,41.99939001909996,08343080030000,HELMOLD LLC,627642173,1,2006,1613160 - VOESTALPINE PRECISION,13,Non-Incentive,VOESTALPINE PRECISION,1613160,2023,"list(list(c(-87.97374, -87.97324, -87.97221, -87.97193, -87.97196, -87.97197, -87.97381, -87.97377, -87.97374, 41.99892, 41.99893, 41.99895, 41.99896, 41.99986, 41.99986, 41.99982, 41.99892, 41.99892)))"
122,0834308008,08343080080000,2022,-87.97474686859901,41.99935726416817,08343080080000,"AIC INCOME FUND II MORSE, L.L.C.",2100710001,1,2020,1613276 - GRAPHIC INNOVATORS,13,Non-Incentive,GRAPHIC INNOVATORS,1613276,2023,"list(list(c(-87.97377, -87.97381, -87.97417, -87.97572, -87.97569, -87.97416, -87.97377, 41.99892, 41.99982, 41.99982, 41.9998, 41.99889, 41.99892, 41.99892)))"
132,0834400004,08344000040000,2022,-87.9652374976104,41.998596138185974,08344000040000,ANSON LOGISTICS LLC,1812416018,4,2018,1613196 - ANSON LOGISTICS ASST,13,Incentive,ANSON LOGISTICS ASST,1613196,2023,"list(list(c(-87.96509, -87.96542, -87.96539, -87.96505, -87.96509, 41.99899, 41.99898, 41.99821, 41.99821, 41.99899)))"
132,0834400005,08344000040000,2022,-87.9655929164461,41.99859282431785,08344000050000,ANSON LOGISTICS LLC,1812416018,4,2018,1613196 - ANSON LOGISTICS ASST,13,Incentive,ANSON LOGISTICS ASST,1613196,2023,"list(list(c(-87.96542, -87.96579, -87.96577, -87.96539, -87.96542, 41.99898, 41.99897, 41.99821, 41.99821, 41.99898)))"
132,0834400017,08344000040000,2022,-87.96472490388585,41.99860633792138,08344000170000,ANSON LOGISTICS LLC,1812416018,4,2018,1613196 - ANSON LOGISTICS ASST,13,Incentive,ANSON LOGISTICS ASST,1613196,2023,"list(list(c(-87.96439, -87.96474, -87.9649, -87.96509, -87.96505, -87.96471, -87.96438, -87.96439, 41.999, 41.99899, 41.99899, 41.99899, 41.99821, 41.99822, 41.99822, 41.999)))"
132,0834400018,08344000040000,2022,-87.96596931919348,41.99858754277937,08344000180000,ANSON LOGISTICS LLC,1812416018,4,2018,1613196 - ANSON LOGISTICS ASST,13,Incentive,ANSON LOGISTICS ASST,1613196,2023,"list(list(c(-87.96579, -87.96615, -87.96617, -87.96615, -87.96613, -87.96605, -87.96577, -87.96579, 41.99897, 41.99897, 41.99897, 41.9982, 41.9982, 41.9982, 41.99821, 41.99897)))"
132,0834400019,08344000040000,2022,-87.96661912181345,41.99857706303601,08344000190000,NA,1628516094,5,2016,1613196 - ANSON LOGISTICS ASST,13,Incentive,ANSON LOGISTICS ASST,1613196,2023,"list(list(c(-87.96615, -87.96617, -87.96651, -87.96689, -87.96709, -87.96707, -87.96687, -87.96649, -87.96615, 41.9982, 41.99897, 41.99896, 41.99896, 41.99895, 41.99819, 41.99819, 41.9982, 41.9982)))"
133,0834400022,08344000220000,2022,-87.9686737587915,41.999453766549316,08344000220000,ELK GROVE VILL,701834030,1,2006,1611085 - PK DOUGHERTY II LLC AN,14,Non-Incentive,PK DOUGHERTY II LLC AN,1611085,2023,"list(list(c(-87.96725, -87.968, -87.96853, -87.96929, -87.97003, -87.97005, -87.97006, -87.97007, -87.97007, -87.97008, -87.97009, -87.9701, -87.97011, -87.97011, -87.97012, -87.97012, -87.97012, -87.97013, -87.97013, -87.97012, -87.9701, -87.9701, -87.96927, -87.96721, -87.96725, 41.99992, 41.99991, 41.9999, 41.9999, 41.99989, 41.99989, 41.99989, 41.99989, 41.99988, 41.99988, 41.99988, 41.99987, 41.99987, 41.99986, 41.99986, 41.99985, 41.99984, 41.99984, 41.99982, 41.9996, 41.99912, 41.99899, 41.999, 
41.99902, 41.99992)))"
133,0834400023,08344000220000,2022,-87.96580688821405,41.99949366158679,08344000230000,NA,NA,NA,NA,1611085 - PK DOUGHERTY II LLC AN,14,Non-Incentive,PK DOUGHERTY II LLC AN,1611085,2023,"list(list(c(-87.9644, -87.96725, -87.96721, -87.96439, -87.9644, 41.99997, 41.99992, 41.99902, 41.99906, 41.99997)))"
132,0834400024,08344000240000,2022,-87.96874505955755,41.998545805709114,08344000240000,"PISCO USA, INC",2006445079,1,2020,"1611041 - PISCO USA, INC.",14,Incentive,"PISCO USA, INC.",1611041,2023,"list(list(c(-87.96846, -87.96872, -87.96904, -87.96902, -87.96871, -87.96849, -87.96845, -87.96846, 41.99893, 41.99893, 41.99893, 41.99816, 41.99816, 41.99816, 41.99817, 41.99893)))"
132,0834400025,08344000250000,2022,-87.96955444449164,41.998540286068476,08344000250000,LOS AMIGOS HOLDINGS LLC,2024413132,1,2020,1610958 - LOS AMIGOS HOLDINGS,14,Incentive,LOS AMIGOS HOLDINGS,1610958,2023,"list(list(c(-87.96902, -87.96904, -87.9691, -87.96927, -87.96948, -87.96985, -87.9701, -87.97008, -87.97007, -87.97006, -87.97006, -87.97005, -87.97005, -87.97004, -87.97003, -87.97003, -87.97002, -87.97001, -87.97, -87.96999, -87.96982, -87.96945, -87.96925, -87.96908, -87.96902, 41.99816, 41.99893, 41.99893, 41.99892, 41.99892, 41.99892, 41.99892, 41.99865, 41.99821, 41.9982, 41.99819, 41.99818, 41.99817, 41.99817, 41.99817, 41.99816, 41.99816, 41.99816, 41.99816, 41.99816, 41.99816, 41.99816, 
41.99815, 41.99816, 41.99816)))"
132,0834400026,08344000260000,2022,-87.96742384745467,41.99856411495204,08344000260000,"KAZKO HOLDINGS, LLC",2327506169,1,2023,"1610927 - HOFFMAN VENTURES, LLC",9,Incentive,"HOFFMAN VENTURES, LLC",1610927,2022,"list(list(c(-87.96707, -87.96709, -87.96726, -87.96739, -87.96762, -87.96778, -87.96776, -87.9676, -87.96723, -87.96707, 41.99819, 41.99895, 41.99895, 41.99895, 41.99894, 41.99894, 41.99818, 41.99818, 41.99818, 41.99819)))"
132,0834400027,08344000270000,2022,-87.96811335046847,41.998552277893005,08344000270000,"FRG-X-IL, LP",2210957005,1,2022,"1611127 - FRG-X-IL2, LP",14,Non-Incentive,"FRG-X-IL2, LP",1611127,2023,"list(list(c(-87.96778, -87.96846, -87.96845, -87.96776, -87.96778, 41.99894, 41.99893, 41.99817, 41.99818, 41.99894)))"
134,0834401002,08344010020000,2022,-87.96047153536101,41.99753244088484,08344010020000,NA,2127245062,2,2021,1610908 - FFIV IL ELG GROVE LLC,14,Non-Incentive,FFIV IL ELG GROVE LLC,1610908,2023,"list(list(c(-87.9597, -87.9597, -87.96003, -87.96039, -87.96076, -87.96113, -87.96143, -87.96143, -87.96142, -87.96141, -87.96139, -87.96135, -87.9613, -87.96118, -87.96108, -87.961, -87.96091, -87.96085, -87.96074, -87.96061, -87.96045, -87.96031, -87.96015, -87.9597, -87.9597, 41.99737, 41.99807, 41.99806, 41.99806, 41.99806, 41.99805, 41.99805, 41.99803, 41.99782, 41.99772, 41.99765, 41.99754, 41.99744, 41.9973, 41.99721, 41.99715, 41.99709, 41.99706, 41.99701, 41.99696, 41.99692, 41.9969, 41.99689, 
41.99689, 41.99737)))"
135,0834401005,08344010020000,2022,-87.96145021099323,41.997286004057585,08344010050000,NA,2127245062,2,2021,1610908 - FFIV IL ELG GROVE LLC,14,Non-Incentive,FFIV IL ELG GROVE LLC,1610908,2023,"list(list(c(-87.96061, -87.96078, -87.96088, -87.96098, -87.96111, -87.96126, -87.96136, -87.96141, -87.96146, -87.96148, -87.96151, -87.96151, -87.96153, -87.96174, -87.96174, -87.96174, -87.96173, -87.96166, -87.96059, -87.96061, 41.99689, 41.99695, 41.99699, 41.99704, 41.99712, 41.99726, 41.99739, 41.99746, 41.99756, 41.99763, 41.99775, 41.99783, 41.99805, 41.99805, 41.99764, 41.9972, 41.99687, 41.99687, 41.99688, 41.99689)))"
135,0834401017,08344010170000,2022,-87.96270869858719,41.99746600163704,08344010170000,NA,1631418059,1,2016,1614689 - TIGERFLEX CORPORATION,12,Non-Incentive,TIGERFLEX CORPORATION,1614689,2023,"list(list(c(-87.96365, -87.96317, -87.96242, -87.96173, -87.96174, -87.96174, -87.96174, -87.9623, -87.96231, -87.96248, -87.96266, -87.96343, -87.96368, -87.96365, 41.99685, 41.99686, 41.99686, 41.99687, 41.9972, 41.99764, 41.99805, 41.99807, 41.99807, 41.99808, 41.99808, 41.99807, 41.99807, 41.99685)))"
135,0834401018,08344010180000,2022,-87.96393094463049,41.99745284280216,08344010180000,"BW PRATT BOULEVARD, LLC",1806042053,1,2018,"1611000 - BW PRATT BOULEVARD, LL",12,Non-Incentive,"BW PRATT BOULEVARD, LL",1611000,2023,"list(list(c(-87.9642, -87.96419, -87.96419, -87.96392, -87.96365, -87.96368, -87.9642, -87.9642, 41.99768, 41.99724, 41.99685, 41.99685, 41.99685, 41.99807, 41.99806, 41.99768)))"
136,0834402018,08344020180000,2022,-87.96044455889265,41.996265139278755,08344020180000,PARKWAY B&T CO,736141111,1,2007,1612243 - GULLO PROPERTIES,10,Non-Incentive,GULLO PROPERTIES,1612243,2023,"list(list(c(-87.95969, -87.9597, -87.9597, -87.95991, -87.96003, -87.96018, -87.96026, -87.96093, -87.9612, -87.96118, -87.95969, -87.95969, 41.99576, 41.99656, 41.99683, 41.99682, 41.99682, 41.99682, 41.99682, 41.99681, 41.99681, 41.9957, 41.99572, 41.99576)))"
137,0834402038,08344020380000,2022,-87.96732651532533,41.99618462898733,08344020380000,KTR IL LLC,710342162,1,2007,1612778 - CO PROLOGIS  RE TAX,14,Non-Incentive,CO PROLOGIS  RE TAX,1612778,2023,"list(list(c(-87.96436, -87.96439, -87.96521, -87.96682, -87.96746, -87.96922, -87.96932, -87.97019, -87.9702, -87.97025, -87.97026, -87.97027, -87.97028, -87.97028, -87.97028, -87.97028, -87.97029, -87.97029, -87.9703, -87.9703, -87.9703, -87.9703, -87.97029, -87.97029, -87.97029, -87.97028, -87.97028, -87.97027, -87.97026, -87.97025, -87.97024, -87.97024, -87.97023, -87.97022, -87.9702, -87.97009, -87.96971, -87.96919, -87.96707, -87.96648, -87.96587, -87.96436, 41.99567, 41.99678, 41.99678, 41.99675, 
41.99675, 41.99671, 41.99671, 41.99671, 41.99669, 41.99656, 41.99652, 41.99647, 41.99642, 41.99639, 41.99637, 41.99635, 41.9963, 41.99626, 41.99617, 41.996, 41.99593, 41.99587, 41.99563, 41.99562, 41.99561, 41.99561, 41.9956, 41.9956, 41.99559, 41.99559, 41.99559, 41.99558, 41.99558, 41.99558, 41.99558, 41.99559, 41.99559, 41.9956, 41.99563, 41.99564, 41.99565, 41.99567)))"
127,0834402040,08344020400000,2022,-87.96661083347601,41.99375228414612,08344020400000,NA,NA,NA,NA,1615072 - DOMINICK & ADELE COCCI,12,Non-Incentive,DOMINICK & ADELE COCCI,1615072,2023,"list(list(c(-87.96597, -87.96689, -87.96702, -87.96729, -87.96725, -87.96593, -87.96597, 41.99432, 41.9943, 41.9943, 41.99429, 41.99319, 41.99321, 41.99432)))"
127,0834402041,08344020410000,2022,-87.96742237034907,41.99490885684766,08344020410000,1225 ARTHUR LLC,2111739133,1,2021,1615459 - 1225 ARTHUR LLC,10,Incentive,1225 ARTHUR LLC,1615459,2023,"list(list(c(-87.96706, -87.96782, -87.96778, -87.96703, -87.96706, 41.99547, 41.99545, 41.99435, 41.99437, 41.99547)))"
127,0834402042,08344020420000,2022,-87.96853129560797,41.99489273544142,08344020420000,NA,NA,NA,NA,1612249 - JW PROPERTIES OF ILLIN,10,Non-Incentive,JW PROPERTIES OF ILLIN,1612249,2023,"list(list(c(-87.96778, -87.96782, -87.96919, -87.96928, -87.96927, -87.96926, -87.96924, -87.96915, -87.96813, -87.96778, 41.99435, 41.99545, 41.99544, 41.99544, 41.99494, 41.99485, 41.99433, 41.99433, 41.99434, 41.99435)))"
136,0834402045,08344020450000,2022,-87.96164809057896,41.99625079759562,08344020450000,NA,NA,NA,NA,"1615880 - ALLSTAR FASTENERS, INC",7,Non-Incentive,"ALLSTAR FASTENERS, INC",1615880,2023,"list(list(c(-87.9612, -87.9617, -87.96173, -87.96212, -87.96209, -87.96119, -87.96118, -87.9612, 41.99681, 41.99681, 41.9968, 41.9968, 41.99569, 41.9957, 41.9957, 41.99681)))"
127,0834402046,08344020460000,2022,-87.9680177848485,41.99372669291388,08344020460000,"RAVENWOOD ELK GROVE, LLC",2216146037,1,2022,1613161 - FEDEX CORPORATION,14,Non-Incentive,FEDEX CORPORATION,1613161,2023,"list(list(c(-87.96791, -87.96812, -87.96879, -87.96878, -87.96876, -87.96876, -87.96874, -87.96725, -87.96729, -87.96791, 41.99428, 41.99427, 41.99426, 41.99405, 41.9937, 41.99368, 41.99316, 41.99319, 41.99429, 41.99428)))"
136,0834402047,08344020470000,2022,-87.96368527694595,41.996230372595555,08344020470000,CHICAGO TITLE,719733112,1,2007,1613173 - CHADMAR PROPERTIES LLC,12,Incentive,CHADMAR PROPERTIES LLC,1613173,2023,"list(list(c(-87.96323, -87.96416, -87.96415, -87.96372, -87.96321, -87.96323, 41.99679, 41.99678, 41.99567, 41.99568, 41.99568, 41.99679)))"
127,0834402050,08344020500000,2022,-87.96654228848017,41.99504346181272,08344020500000,A & A PS LLC,1115319114,1,2011,1612410 - IV0 COZZINI,14,Incentive,IV0 COZZINI,1612410,2023,"list(list(c(-87.96586, -87.9668, -87.96706, -87.96703, -87.96702, -87.96689, -87.9669, -87.96586, -87.96586, -87.96586, 41.99548, 41.99547, 41.99547, 41.99437, 41.9943, 41.9943, 41.9944, 41.99502, 41.99509, 41.99548)))"
136,0834402059,08344020590000,2022,-87.96265975188209,41.996240882977915,08344020590000,NA,NA,NA,NA,1612250 - JW PROPERTIES OF ILLIN,10,Non-Incentive,JW PROPERTIES OF ILLIN,1612250,2023,"list(list(c(-87.96212, -87.96242, -87.96312, -87.96323, -87.96321, -87.96246, -87.96209, -87.96212, 41.9968, 41.9968, 41.99679, 41.99679, 41.99568, 41.99569, 41.99569, 41.9968)))"
127,0834402060,08344020600000,2022,-87.96504524978525,41.99419176647533,08344020600000,NA,NA,NA,NA,1613244 - DIPPER VENTURES,6,Non-Incentive,DIPPER VENTURES,1613244,2023,"list(list(c(-87.96393, -87.96428, -87.96516, -87.96586, -87.96586, -87.9669, -87.96689, -87.96597, -87.96593, -87.96552, -87.9651, -87.96424, -87.96388, -87.96391, -87.96393, 41.99511, 41.9951, 41.9951, 41.99509, 41.99502, 41.9944, 41.9943, 41.99432, 41.99321, 41.99322, 41.99323, 41.99324, 41.99325, 41.99446, 41.99511)))"
127,0834402061,08344020610000,2022,-87.9617043943046,41.99440682794627,08344020610000,NA,NA,NA,NA,1613588 - REAL ESTATE MANAGER,4,Non-Incentive,REAL ESTATE MANAGER,1613588,2022,"list(list(c(-87.95998, -87.9613, -87.96368, -87.96364, -87.96376, -87.96376, -87.96379, -87.96378, -87.96344, -87.96285, -87.96211, -87.96086, -87.95968, -87.95969, -87.95969, -87.95969, -87.95969, -87.95969, -87.95998, 41.99555, 41.99553, 41.99551, 41.99422, 41.99422, 41.99399, 41.99399, 41.99325, 41.99327, 41.99329, 41.9933, 41.99331, 41.99334, 41.99335, 41.99416, 41.99441, 41.99496, 41.99555, 41.99555)))"
127,0834402062,08344020600000,2022,-87.96448808154175,41.99503582144133,08344020620000,NA,NA,NA,NA,1613244 - DIPPER VENTURES,6,Non-Incentive,DIPPER VENTURES,1613244,2023,"list(list(c(-87.96379, -87.96376, -87.96376, -87.96364, -87.96368, -87.96429, -87.96586, -87.96586, -87.96516, -87.96428, -87.96393, -87.96391, -87.96388, -87.96378, -87.96379, 41.99399, 41.99399, 41.99422, 41.99422, 41.99551, 41.9955, 41.99548, 41.99509, 41.9951, 41.9951, 41.99511, 41.99446, 41.99325, 41.99325, 41.99399)))"
138,0834403012,08344030120000,2022,-87.96079817080778,41.99873370435524,08344030120000,1900 BUSSE LLC,1309504119,1,2013,1613164 - 1900 BUSSE LLC,6,Non-Incentive,1900 BUSSE LLC,1613164,2017,"list(list(c(-87.95971, -87.95971, -87.96027, -87.96084, -87.96104, -87.96141, -87.96197, -87.96252, -87.96273, -87.96249, -87.96236, -87.9622, -87.96205, -87.96193, -87.96179, -87.96167, -87.96159, -87.96151, -87.96149, -87.96133, -87.96065, -87.95982, -87.9597, -87.95971, 41.99895, 41.99911, 41.99911, 41.9991, 41.9991, 41.99909, 41.99909, 41.99908, 41.99908, 41.99904, 41.99902, 41.99897, 41.9989, 41.99882, 41.99873, 41.9986, 41.9985, 41.99835, 41.9983, 41.9983, 41.9983, 41.99831, 41.99837, 41.99895
)))"
138,0834403017,08344030170000,2022,-87.96037573722002,41.99955961596381,08344030170000,MLRP 1880 BUSSE LLC,1926717109,1,2019,1610700 - MLRP 1880 BUSSE LLC,12,Non-Incentive,MLRP 1880 BUSSE LLC,1610700,2023,"list(list(c(-87.96084, -87.96027, -87.95971, -87.9597, -87.9606, -87.96106, -87.96104, -87.96084, 41.9991, 41.99911, 41.99911, 42.00002, 42.00001, 42, 41.9991, 41.9991)))"
138,0834403018,08344030180000,2022,-87.96263739719622,41.999529747854076,08344030180000,ELLA HOLDING LLC,1027133004,1,2010,1612879 - ELLA HOLDINGS LLC,14,Incentive,ELLA HOLDINGS LLC,1612879,2023,"list(list(c(-87.96363, -87.96307, -87.96273, -87.96252, -87.96197, -87.96141, -87.96104, -87.96106, -87.96133, -87.96205, -87.96277, -87.96349, -87.96423, -87.96422, -87.96421, -87.96421, -87.96363, 41.99907, 41.99907, 41.99908, 41.99908, 41.99909, 41.99909, 41.9991, 42, 41.99999, 41.99998, 41.99998, 41.99997, 41.99997, 41.99963, 41.99924, 41.99906, 41.99907)))"
139,0834403020,08344030200000,2022,-87.96260684214018,41.998585784503156,08344030200000,"BW PRATT BOULEVARD, LLC",1802515110,1,2018,"1611001 - BW PRATT BOULEVARD, LL",14,Incentive,"BW PRATT BOULEVARD, LL",1611001,2023,"list(list(c(-87.96335, -87.96307, -87.96246, -87.96228, -87.96204, -87.96181, -87.96158, -87.96161, -87.96171, -87.96182, -87.96188, -87.962, -87.96211, -87.96222, -87.96236, -87.96252, -87.96274, -87.96312, -87.96336, -87.96335, 41.99823, 41.99823, 41.99824, 41.99824, 41.99826, 41.99828, 41.99829, 41.99837, 41.99852, 41.99863, 41.99869, 41.99878, 41.99884, 41.99889, 41.99894, 41.99898, 41.999, 41.999, 41.999, 41.99823)))"
